trienio,indice_trienio,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,AC,AC,False,,,False,,-30.09,113.042
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,AC,AC,False,,,False,,-47.521,8.759
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,AC,AC,False,,,False,,-47.993,45.309
2019-2021,2,2021,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-6.216,-6.216
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-40.118,-40.118
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-50.006,-50.006
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-16.259,-16.259
2019-2021,2,2021,Darcy Ribeiro,Geofísica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-27.06,-27.06
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-48.561,-48.561
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geofísica (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-20.904,-20.904
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-52.004,33.9
2019-2021,2,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-11.709,44.499
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-23.824,96.723
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-25.568,44.373
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-90.016,129.343
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-51.632,-41.47
2019-2021,2,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-8.341,-8.341
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-45.35,-45.35
2019-2021,2,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,13.323,13.323
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-35.349,-13.749
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,7.666,7.666
2019-2021,2,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-24.912,3.902
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-53.491,-53.491
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-54.684,-14.787
2019-2021,2,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.556,19.938
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.19,18.368
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-66.839,-44.521
2019-2021,2,2021,Darcy Ribeiro,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-28.339,-20.368
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-16.626,-16.626
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geografia (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-16.387,7.067
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-96.644,38.599
2019-2021,2,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-68.729,68.345
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-54.123,77.924
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-56.763,97.846
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,AC,AC,False,,,False,,-63.489,80.103
2019-2021,2,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-33.967,-33.967
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-36.67,-36.67
2019-2021,2,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-36.351,-36.351
2019-2021,2,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-59.404,-59.404
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-14.615,-14.615
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-3.498,-3.498
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-28.409,-28.409
2019-2021,2,2021,Darcy Ribeiro,Geologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,33.859,33.859
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,9.264,9.264
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Geologia (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.358,-10.741
2018-2020,1,2020,Planaltina / DF,Gestão Ambiental (Bacharelado),Noturno,AC,AC,False,,,False,,-62.155,-62.155
2020-2022,3,2022,Planaltina / DF,Gestão Ambiental (Bacharelado),Noturno,AC,AC,False,,,False,,-46.76,31.975
2019-2021,2,2021,Planalti na (FUP),Gestão Ambiental (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-73.509,39.118
2020-2022,3,2022,Planaltina / DF,Gestão Ambiental (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-10.728,-10.728
2019-2021,2,2021,Planalti na (FUP),Gestão Ambiental (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.138,-34.138
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-93.752,-40.181
2019-2021,2,2021,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-61.028,11.189
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-60.214,-19.741
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-83.888,-27.976
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,AC,AC,False,,,False,,-46.176,16.69
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-25.521,-25.521
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-12.02,-12.02
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-32.966,-32.966
2019-2021,2,2021,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-57.616,-57.616
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-71.314,-1.139
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Agronegócio (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-48.114,-48.114
2019-2021,2,2021,Darcy Ribeiro,Gestão de Agronegócio (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-44.795,-33.635
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-72.389,73.386
2019-2021,2,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-51.535,51.644
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-65.744,40.755
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-19.441,89.961
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,AC,AC,False,,,False,,-2.832,64.854
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-20.13,24.96
2019-2021,2,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-66.75,-66.75
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-18.676,-18.676
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,5.313,5.313
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-10.584,-10.584
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-12.548,-12.548
2019-2021,2,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-94.961,-94.961
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-40.811,-40.811
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-58.902,-41.161
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-34.132,-29.67
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-95.963,-57.354
2019-2021,2,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-67.263,9.475
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-45.045,-45.045
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-41.061,-34.96
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-43.785,-6.373
2019-2021,2,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-81.612,-11.424
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-26.029,-6.666
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-64.37,20.875
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-39.713,-11.757
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-60.85,-6.58
2019-2021,2,2021,Darcy Ribeiro,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-66.12,-0.681
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-36.205,-36.205
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,Gestão de Políticas Públicas (Bacharelado),Noturno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-50.028,-41.002
2018-2020,1,2020,Planaltina / DF,Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-80.136,-49.865
2019-2021,2,2021,Planalti na (FUP),Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-78.135,-78.135
2020-2022,3,2022,Planaltina / DF,Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-96.675,4.58
2021-2023,4,2023,Planaltina / DF,Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-56.321,-36.7
2023-2025,6,2025,Planaltina / DF,Gestão do Agronegócio (Bacharelado),Diurno,AC,AC,False,,,False,,-82.791,-28.816
2020-2022,3,2022,Planaltina / DF,Gestão do Agronegócio (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-45.106,-45.106
2021-2023,4,2023,Planaltina / DF,Gestão do Agronegócio (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-54.109,-22.499
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,4.468,99.466
2019-2021,2,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,44.047,
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,41.891,79.295
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,36.27,120.935
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,-8.561,17.254
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,AC,AC,False,,,False,,47.472,96.499
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,25.571,48.115
2019-2021,2,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,13.241,13.241
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-36.358,-36.358
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,11.829,11.829
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-27.515,-27.515
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,CN,CN,False,,NEGROS,False,,-27.232,-27.232
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-8.107,18.517
2019-2021,2,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,11.681,53.113
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-9.575,-2.267
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,19.371,52.742
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_NPPIQ,EP_R1_NPPIQ,True,R1,NPPIQ,False,1.0,-17.032,14.503
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,5.759,24.413
2019-2021,2,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-11.321,15.341
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-7.038,38.18
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-24.22,10.211
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,6.108,45.889
2019-2021,2,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,24.189,24.459
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,19.641,34.497
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,32.467,41.995
2022-2024,5,2024,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-54.201,-12.401
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,21.418,21.418
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_NPPIQ_PCD,EP_R2_NPPIQ_PCD,True,R2,NPPIQ,True,1.0,-4.958,-4.958
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-17.943,11.17
2019-2021,2,2021,Darcy Ribeiro,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,0.911,44.728
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-35.056,-16.391
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-41.891,-6.303
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPIQ,EP_R2_PPIQ,True,R2,PPIQ,False,1.0,-31.06,16.426
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Bacharelado/Licenciatura),Diurno,EP_R2_PPIQ_PCD,EP_R2_PPIQ_PCD,True,R2,PPIQ,True,1.0,-30.955,-30.955
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,AC,AC,False,,,False,,-56.349,60.754
2019-2021,2,2021,Darcy Ribeiro,História (Licenciatura),Noturno,AC,AC,False,,,False,,-38.56,24.313
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,AC,AC,False,,,False,,-67.087,59.169
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,AC,AC,False,,,False,,-69.357,12.295
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,AC,AC,False,,,False,,-85.388,45.426
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-59.895,-59.895
2019-2021,2,2021,Darcy Ribeiro,História (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,25.055,25.055
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,CN,CN,False,,NEGROS,False,,-27.164,-27.164
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-66.834,-66.834
2019-2021,2,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-17.651,-17.222
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,9.29,9.29
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-47.859,4.551
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-48.659,-25.066
2019-2021,2,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-9.043,32.413
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-43.023,-43.023
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-17.725,-17.725
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-68.468,42.212
2019-2021,2,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-8.931,1.031
2021-2023,4,2023,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-25.475,-17.183
2023-2025,6,2025,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R2_NPPIQ,EP_R2_NPPIQ,True,R2,NPPIQ,False,1.0,-61.207,-26.631
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-61.065,15.096
2019-2021,2,2021,Darcy Ribeiro,História (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-34.556,50.644
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,História (Licenciatura),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-24.296,-9.636
2018-2020,1,2020,Darcy Ribeiro (Plano Piloto) / DF,Japonês (Licenciatura),Noturno,AC,AC,False,,,False,,-60.848,-60.848
2019-2021,2,2021,Darcy Ribeiro,Japonês (Licenciatura),Noturno,AC,AC,False,,,False,,-62.925,18.808
2020-2022,3,2022,Darcy Ribeiro (Plano Piloto) / DF,Japonês (Licenciatura),Noturno,AC,AC,False,,,False,,-53.013,-0.264
