id_oferta,id_oferta_num,curso,campus,turno,modalidade_normalizada,classe,velocidade_min,velocidade_max,consistencia,mudancas_direcao,coef_var_min,coef_var_max,indice_confiabilidade,confiabilidade,tendencia
Letras - Português (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,883,Letras - Português (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,Estável,-0.06,-0.06,100.0,0,-0.313,-0.313,100.0,Muito Alta,Estável
Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,885,Letras – Português do Brasil como Segunda Língua (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,-3.407,-11.481,66.7,1,-35.644,82.647,76.4,Alta,Oscilante (Alta)
Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,886,Letras – Português do Brasil como Segunda Língua (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Queda,-18.56,-18.56,100.0,0,-35.974,-35.974,100.0,Muito Alta,Queda (Muito Alta)
Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,888,Letras – Português do Brasil como Segunda Língua (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Queda,-23.961,-23.961,100.0,0,-57.289,-57.289,100.0,Muito Alta,Queda (Muito Alta)
Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,890,Letras – Português do Brasil como Segunda Língua (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,7.4,7.4,100.0,0,-10.051,-10.051,100.0,Muito Alta,Crescimento (Muito Alta)
Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,892,Letras – Português do Brasil como Segunda Língua (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Crescimento,19.72,19.72,100.0,0,-95.829,-95.829,100.0,Muito Alta,Crescimento (Muito Alta)
Letras – Português do Brasil como Segunda Língua (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,894,Letras – Português do Brasil como Segunda Língua (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Crescimento,87.417,54.51,100.0,0,-155.257,-165.002,100.0,Muito Alta,Crescimento (Muito Alta)
Letras – Tradução – Espanhol (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,896,Letras – Tradução – Espanhol (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-6.154,-11.982,66.7,1,-30.607,-37.607,76.7,Alta,Oscilante (Alta)
Letras – Tradução – Espanhol (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,899,Letras – Tradução – Espanhol (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Crescimento,-24.487,25.247,100.0,0,-27.993,-48.267,100.0,Muito Alta,Crescimento (Muito Alta)
Letras – Tradução – Francês (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,902,Letras – Tradução – Francês (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,16.207,16.207,66.7,1,-60.479,942.119,73.0,Alta,Oscilante (Alta)
Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,905,Letras – Tradução – Inglês (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,-0.659,-1.515,50.0,2,-92.896,127.764,61.2,Média,Oscilante (Média)
Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,907,Letras – Tradução – Inglês (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Crescimento,29.589,10.916,100.0,0,-209.469,-434.837,100.0,Muito Alta,Crescimento (Muito Alta)
Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,910,Letras – Tradução – Inglês (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,11.571,35.054,100.0,0,-14.635,-135.138,100.0,Muito Alta,Crescimento (Muito Alta)
Letras – Tradução – Inglês (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,912,Letras – Tradução – Inglês (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Queda,22.98,-17.422,100.0,0,-124.994,-1700.807,100.0,Muito Alta,Queda (Muito Alta)
Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,918,Línguas Estrangeiras Aplicadas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Queda,-1.841,-20.055,100.0,0,-24.357,69.31,99.7,Muito Alta,Queda (Muito Alta)
Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,923,Línguas Estrangeiras Aplicadas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Queda,-20.382,-7.302,100.0,0,-40.252,-17.643,100.0,Muito Alta,Queda (Muito Alta)
Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,925,Línguas Estrangeiras Aplicadas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Crescimento,46.069,27.366,100.0,0,-126.934,674.475,97.3,Muito Alta,Crescimento (Muito Alta)
Línguas Estrangeiras Aplicadas (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,928,Línguas Estrangeiras Aplicadas (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Queda,60.85,-21.683,100.0,0,-93.125,-310.525,100.0,Muito Alta,Queda (Muito Alta)
Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,930,Matemática (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,13.467,6.629,50.0,2,-167.172,45.424,61.5,Média,Oscilante (Média)
Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,931,Matemática (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,15.645,15.645,66.7,1,-174.957,-174.957,76.7,Alta,Oscilante (Alta)
Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,933,Matemática (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,38.37,52.513,50.0,1,-70.189,-259.989,68.3,Média,Oscilante (Média)
Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,935,Matemática (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Oscilante,-2.518,-9.704,50.0,1,-147.955,349.659,67.0,Média,Oscilante (Média)
Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,937,Matemática (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-3.516,-19.818,66.7,1,-240.2,-998.022,76.7,Alta,Oscilante (Alta)
Matemática (Bacharelado/Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,940,Matemática (Bacharelado/Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,1.291,11.682,50.0,1,-2.562,102.248,67.9,Média,Oscilante (Média)
Matemática (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,943,Matemática (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,-2.387,25.286,66.7,2,-23.022,300.856,68.8,Média,Oscilante (Média)
Matemática (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,945,Matemática (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Queda,-107.446,-107.446,100.0,0,-712.719,-712.719,100.0,Muito Alta,Queda (Muito Alta)
Medicina (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,951,Medicina (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,0.472,-0.102,75.0,2,5.332,8.107,74.1,Alta,Oscilante (Alta)
Medicina (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,952,Medicina (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,-9.304,-9.484,75.0,2,22.231,22.29,74.1,Alta,Oscilante (Alta)
Medicina (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,953,Medicina (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,-1.907,-2.686,66.7,2,3.634,17.032,69.9,Média,Oscilante (Média)
Medicina (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,957,Medicina (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Oscilante,8.983,-11.227,66.7,1,40.132,33.725,76.6,Alta,Oscilante (Alta)
Medicina (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,961,Medicina (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,5.7,-11.831,66.7,2,9.934,8.379,70.0,Alta,Oscilante (Alta)
Medicina (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,965,Medicina (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-7.607,-8.985,66.7,2,13.123,13.321,70.0,Alta,Oscilante (Alta)
Medicina Veterinária (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,969,Medicina Veterinária (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,4.114,-4.616,50.0,2,26.135,26.301,61.6,Média,Oscilante (Média)
Medicina Veterinária (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,971,Medicina Veterinária (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,2.073,-7.616,50.0,3,49.075,53.089,54.8,Baixa,Oscilante (Baixa)
Medicina Veterinária (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,973,Medicina Veterinária (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,-8.319,-9.374,66.7,2,-786.797,57.907,69.8,Média,Oscilante (Média)
Medicina Veterinária (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,976,Medicina Veterinária (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Queda,-6.66,-8.104,100.0,0,-32.877,22.798,99.9,Muito Alta,Queda (Muito Alta)
Medicina Veterinária (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,979,Medicina Veterinária (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Queda,5.491,-9.432,100.0,0,40.695,21.608,99.9,Muito Alta,Queda (Muito Alta)
Medicina Veterinária (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,983,Medicina Veterinária (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-22.661,-18.328,66.7,1,-3146.879,148.332,76.1,Alta,Oscilante (Alta)
Museologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,986,Museologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,-5.148,-7.634,66.7,1,-22.287,53.55,76.5,Alta,Oscilante (Alta)
Museologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,988,Museologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Crescimento,29.409,29.409,100.0,0,-38.793,-38.793,100.0,Muito Alta,Crescimento (Muito Alta)
Música (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,994,Música (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Crescimento,9.118,31.806,100.0,0,-143.747,140.792,99.4,Muito Alta,Crescimento (Muito Alta)
Música (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,996,Música (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Crescimento,16.781,66.196,100.0,0,-50.361,538.618,97.9,Muito Alta,Crescimento (Muito Alta)
Música (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1000,Música (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Crescimento,31.072,42.722,100.0,0,148.364,146.404,99.4,Muito Alta,Crescimento (Muito Alta)
Nutrição (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1003,Nutrição (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,11.024,-7.819,50.0,3,34.901,27.579,54.9,Baixa,Oscilante (Baixa)
Nutrição (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1005,Nutrição (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,11.861,6.046,50.0,3,135.097,101.307,54.6,Baixa,Oscilante (Baixa)
Nutrição (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1007,Nutrição (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,7.212,5.505,66.7,2,856.43,388.979,68.5,Média,Oscilante (Média)
Nutrição (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1010,Nutrição (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Crescimento,20.011,2.078,100.0,0,-53.199,186.111,99.3,Muito Alta,Crescimento (Muito Alta)
Nutrição (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1013,Nutrição (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,-12.759,-5.503,66.7,2,86.25,48.801,69.8,Média,Oscilante (Média)
Nutrição (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1016,Nutrição (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-20.254,-36.616,66.7,1,-105.405,335.084,75.4,Alta,Oscilante (Alta)
Odontologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1019,Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,10.476,-2.387,75.0,1,27.874,23.558,80.7,Alta,Oscilante (Alta)
Odontologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1021,Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,-5.826,-10.876,50.0,3,66.715,77.662,54.7,Baixa,Oscilante (Baixa)
Odontologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1023,Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,-3.557,-15.57,66.7,1,69.581,53.283,76.5,Alta,Oscilante (Alta)
Odontologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1026,Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Oscilante,23.189,4.271,50.0,1,-80.545,38.788,68.2,Média,Oscilante (Média)
Odontologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1029,Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,1.663,-7.548,66.7,1,60.491,45.557,76.5,Alta,Oscilante (Alta)
Odontologia (Bacharelado) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1032,Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-26.661,-21.351,66.7,2,2335.111,110.923,69.6,Média,Oscilante (Média)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1036,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,15.248,11.039,75.0,2,-101.691,97.796,73.8,Alta,Oscilante (Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1037,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,Oscilante,24.562,4.72,66.7,1,-48.211,-377.494,76.7,Alta,Oscilante (Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1040,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,20.789,-9.894,66.7,1,-95.571,576.983,74.4,Alta,Oscilante (Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1041,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,Oscilante,-0.145,-3.087,66.7,2,-64.516,-73.93,70.0,Alta,Oscilante (Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1044,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,37.883,11.557,50.0,1,-83.46,-484.751,68.3,Média,Oscilante (Média)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1045,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,Queda,-10.19,-22.472,100.0,0,-11.917,-38.131,100.0,Muito Alta,Queda (Muito Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1049,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Oscilante,6.013,-6.798,50.0,1,-22.507,-934.627,68.3,Média,Oscilante (Média)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1050,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,Crescimento,-3.614,1.004,100.0,0,-2.71,-3.77,100.0,Muito Alta,Crescimento (Muito Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1053,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,2.033,-17.674,66.7,2,-85.233,-227.059,70.0,Alta,Oscilante (Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1054,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,Oscilante,-2.11,-6.836,50.0,1,-27.583,-66.952,68.3,Média,Oscilante (Média)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1059,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Crescimento,-5.836,13.352,100.0,0,-16.506,655.335,97.4,Muito Alta,Crescimento (Muito Alta)
Pedagogia (Licenciatura) | Darcy Ribeiro (Plano Piloto) / DF | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1060,Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,Oscilante,35.456,-0.555,50.0,1,-104.793,-7.919,68.3,Média,Oscilante (Média)
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,1062,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,Oscilante,3.054,8.167,50.0,2,11.767,18.196,61.6,Média,Oscilante (Média)
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,1064,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,Oscilante,10.3,1.449,50.0,3,45.171,41.953,54.8,Baixa,Oscilante (Baixa)
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,1066,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,Oscilante,1.28,-10.223,66.7,1,113.32,49.942,76.5,Alta,Oscilante (Alta)
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,1070,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,Oscilante,-11.372,-24.388,66.7,1,-344.464,155.645,76.1,Alta,Oscilante (Alta)
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,1072,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,Oscilante,0.799,0.668,66.7,1,30.67,20.626,76.6,Alta,Oscilante (Alta)
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro (Plano Piloto) / DF | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,1077,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,Oscilante,-3.459,-24.656,66.7,2,105.856,67.018,69.8,Média,Oscilante (Média)
