id_oferta,id_oferta_num,curso,campus,turno,modalidade_normalizada,observacoes,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,delta_min,delta_max,delta_min_pct,delta_max_pct,velocidade_min,velocidade_max,media_min,media_max,desvio_min,desvio_max,coef_var_min,coef_var_max,amplitude_media,amplitude_min,amplitude_max
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPI_PCD | EP=True | R=R1 | GE=NPPI | PCD=True | SM=1.5,682,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPI_PCD,1,-11.536,-11.536,-11.536,-11.536,0.0,0.0,-0.0,-0.0,,,-11.536,-11.536,,,,,0.0,0.0,0.0
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,683,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPI,5,-25.958,-60.075,38.511,-34.654,-34.117,-73.165,131.432,-189.985,-8.529,-18.291,-4.667,28.65,38.072,36.898,-815.83,128.787,33.317,10.899,64.469
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,684,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPIQ,1,-37.309,-37.309,2.578,2.578,0.0,0.0,-0.0,0.0,,,-37.309,2.578,,,,,39.887,39.887,39.887
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,685,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,59.772,62.168,78.747,80.75,2.396,2.003,4.009,2.544,0.799,0.668,78.771,89.395,24.159,18.439,30.67,20.626,10.624,0.0,18.975
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,686,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,75.146,75.146,75.146,75.146,0.0,0.0,0.0,0.0,,,75.146,75.146,,,,,0.0,0.0,0.0
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,687,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,-2.927,-2.927,-2.927,-2.927,0.0,0.0,-0.0,-0.0,,,-2.927,-2.927,,,,,0.0,0.0,0.0
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,688,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPI_PCD,1,2.412,2.412,2.412,2.412,0.0,0.0,0.0,0.0,,,2.412,2.412,,,,,0.0,0.0,0.0
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,689,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPI,5,7.086,-3.291,84.313,10.344,-10.377,-73.969,-146.444,-87.731,-2.594,-18.492,18.975,52.422,18.028,29.45,95.012,56.179,33.448,13.635,77.227
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,690,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,29.315,29.315,44.612,44.612,0.0,0.0,0.0,0.0,,,29.315,44.612,,,,,15.297,15.297,15.297
Química (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,691,Química (Bacharelado),Darcy Ribeiro,Diurno,AC,6,-58.334,5.562,47.376,107.231,63.896,59.855,-109.535,126.34,12.779,11.971,7.118,85.144,35.264,37.355,495.446,43.873,78.026,27.825,105.71
Química (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,692,Química (Bacharelado),Darcy Ribeiro,Diurno,CN,5,6.547,-10.181,6.547,-10.181,-16.728,-16.728,-255.506,-255.506,-4.182,-4.182,-7.646,-7.646,10.898,10.898,-142.521,-142.521,0.0,0.0,0.0
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,693,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,-31.14,-57.812,10.829,20.502,-26.672,9.673,85.652,89.325,-13.336,4.836,-20.039,20.055,44.377,9.011,-221.449,44.931,40.094,0.0,78.314
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,694,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,22.563,22.563,26.649,26.649,0.0,0.0,0.0,0.0,,,22.563,26.649,,,,,4.086,4.086,4.086
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,695,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,-23.583,-76.374,22.033,-76.374,-52.791,-98.407,223.852,-446.635,-13.198,-24.602,-42.078,8.913,20.949,53.777,-49.785,603.371,50.991,0.0,95.522
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,696,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-54.782,-54.782,11.654,11.654,0.0,0.0,-0.0,0.0,,,-54.782,11.654,,,,,66.436,66.436,66.436
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,697,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,30.256,-43.672,30.256,-43.672,-73.928,-73.928,-244.342,-244.342,-36.964,-36.964,-12.026,2.692,38.094,40.391,-316.774,1500.579,14.717,0.0,44.152
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,698,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-12.868,-12.868,-12.868,-12.868,0.0,0.0,-0.0,-0.0,,,-12.868,-12.868,,,,,0.0,0.0,0.0
Química (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,699,Química (Licenciatura),Darcy Ribeiro,Noturno,AC,5,-16.564,-54.702,-16.564,44.043,-38.138,60.607,230.246,-365.896,-9.534,15.152,-25.015,7.389,20.417,34.154,-81.62,462.258,32.404,0.0,98.745
Química (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,700,Química (Licenciatura),Darcy Ribeiro,Noturno,CN,1,-44.645,-44.645,-44.645,-44.645,0.0,0.0,-0.0,-0.0,,,-44.645,-44.645,,,,,0.0,0.0,0.0
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,701,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,13.391,-30.874,13.391,-30.874,-44.265,-44.265,-330.558,-330.558,-44.265,-44.265,-8.741,-8.741,31.3,31.3,-358.063,-358.063,0.0,0.0,0.0
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,702,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,1,-59.081,-59.081,-1.061,-1.061,0.0,0.0,-0.0,-0.0,,,-59.081,-1.061,,,,,58.02,58.02,58.02
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,703,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,-73.401,-22.384,-15.838,-22.241,51.017,-6.403,-69.505,40.428,17.006,-2.134,-28.742,-14.315,34.912,18.238,-121.467,-127.405,14.426,0.0,57.563
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,704,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,2,-24.258,-35.787,-24.258,12.099,-11.529,36.357,47.527,-149.876,-11.529,36.357,-30.022,-6.079,8.152,25.708,-27.154,-422.868,23.943,0.0,47.886
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,705,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-47.561,-30.086,-17.112,126.278,17.475,143.39,-36.742,-837.95,4.369,35.848,-45.067,52.796,18.377,51.832,-40.778,98.173,97.863,30.449,156.364
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,706,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,CN,2,-32.241,-2.177,-32.241,-2.177,30.064,30.064,-93.248,-93.248,30.064,30.064,-17.209,-17.209,21.258,21.258,-123.531,-123.531,0.0,0.0,0.0
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,707,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,23.339,23.339,23.339,23.339,0.0,0.0,0.0,0.0,,,23.339,23.339,,,,,0.0,0.0,0.0
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,708,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,26.655,-53.722,26.655,-27.07,-80.377,-53.725,-301.546,-201.557,-26.792,-17.908,-18.784,-7.843,33.502,25.653,-178.353,-327.087,10.941,0.0,26.652
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,709,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,2,-45.547,-30.902,-45.547,31.362,14.645,76.909,-32.154,-168.856,14.645,76.909,-38.224,-7.092,10.356,54.383,-27.091,-766.766,31.132,0.0,62.264
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,710,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,AC,6,73.157,105.105,133.87,162.477,31.948,28.607,43.67,21.369,6.39,5.721,88.904,,14.529,,16.343,,,,
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,CN,6,39.989,100.775,43.033,100.775,60.786,57.742,152.007,134.181,12.157,11.548,68.227,68.734,25.572,24.922,37.481,36.258,0.507,0.0,3.044
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,-9.56,-5.024,59.411,0.805,4.536,-58.606,-47.448,-98.645,1.134,-14.652,5.755,41.027,12.283,26.452,213.436,64.475,35.272,5.829,68.971
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,713,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-59.284,-59.284,22.165,22.165,0.0,0.0,-0.0,0.0,,,-59.284,22.165,,,,,81.449,81.449,81.449
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,714,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-37.873,-25.567,-35.003,81.011,12.306,116.014,-32.493,-331.44,4.102,38.671,-18.284,29.052,24.357,57.361,-133.213,197.443,47.336,2.87,106.578
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,715,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,35.713,34.208,88.167,34.299,-1.505,-53.868,-4.214,-61.098,-0.502,-17.956,47.436,61.691,16.082,23.749,33.902,38.496,14.255,0.0,52.454
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,716,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,72.126,72.126,90.752,90.752,0.0,0.0,0.0,0.0,,,72.126,90.752,,,,,18.626,18.626,18.626
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,717,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI_PCD,1,22.69,22.69,22.69,22.69,0.0,0.0,0.0,0.0,,,22.69,22.69,,,,,0.0,0.0,0.0
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,718,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,-23.088,-29.25,43.825,-2.275,-6.162,-46.1,26.689,-105.191,-1.54,-11.525,-2.365,,30.337,,-1282.845,,,,
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,719,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1.225,1.225,60.338,60.338,0.0,0.0,0.0,0.0,,,1.225,60.338,,,,,59.113,59.113,59.113
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,720,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,AC,5,-87.136,-73.062,-3.078,-3.918,14.074,-0.84,-16.152,27.29,3.518,-0.21,-78.473,-0.047,7.928,14.46,-10.103,-30896.461,78.427,59.592,104.99
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,721,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-47.301,-72.556,-5.412,9.485,-25.255,14.897,53.392,-275.259,-6.314,3.724,-67.801,-10.847,17.012,20.404,-25.092,-188.11,56.954,10.582,82.041
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,722,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,CN,2,-18.853,-39.762,-18.853,-28.877,-20.909,-10.024,110.905,53.169,-20.909,-10.024,-29.308,-23.865,14.785,7.088,-50.447,-29.701,5.443,0.0,10.885
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,723,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,CN,2,-38.727,-37.506,-38.727,-37.506,1.221,1.221,-3.153,-3.153,1.221,1.221,-38.116,-38.116,0.863,0.863,-2.265,-2.265,0.0,0.0,0.0
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,724,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R1_NPPI,3,-71.408,-92.731,-43.768,-92.731,-21.323,-48.963,29.861,111.869,-10.661,-24.481,-73.139,-56.027,18.786,32.365,-25.686,-57.766,17.112,0.0,27.64
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,725,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,-1.391,-5.497,-1.391,-5.497,-4.106,-4.106,295.183,295.183,-4.106,-4.106,-3.444,-3.444,2.903,2.903,-84.303,-84.303,0.0,0.0,0.0
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,726,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R1_PPI,2,-82.285,-34.476,-1.885,-34.476,47.809,-32.591,-58.102,1728.966,47.809,-32.591,-58.38,-18.18,33.806,23.045,-57.906,-126.758,40.2,0.0,80.4
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,727,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,3,-64.747,-78.911,-22.831,-78.911,-14.164,-56.08,21.876,245.631,-7.082,-28.04,-83.048,-69.076,20.683,42.196,-24.904,-61.087,13.972,0.0,41.916
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,728,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R2_NPPI,4,-62.249,-42.438,-43.547,-23.874,19.811,19.673,-31.825,-45.176,6.604,6.558,-67.105,-31.854,22.075,8.442,-32.896,-26.501,35.251,18.564,67.707
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,729,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-11.312,-85.042,-11.312,-50.55,-73.73,-39.238,651.786,346.871,-36.865,-19.619,-55.971,-32.638,39.259,19.84,-70.142,-60.79,23.333,0.0,35.507
Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,730,Saúde Coletiva (Bacharelado),Ceilândia,Diurno,EP_R2_PPI,3,-63.379,-76.202,-4.543,-9.79,-12.823,-5.247,20.232,115.496,-6.412,-2.623,-66.065,-24.316,9.096,29.819,-13.769,-122.632,41.749,0.0,66.412
Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,731,Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,2,-88.498,-20.34,-45.444,-20.34,68.158,25.104,-77.016,-55.242,68.158,25.104,-54.419,-32.892,48.195,17.751,-88.563,-53.968,21.527,0.0,43.054
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-58.484,-49.336,45.897,58.364,9.148,12.467,-15.642,27.163,2.287,3.117,-33.609,41.427,24.146,18.288,-71.843,44.146,75.036,52.977,107.7
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,AC,5,-55.437,-61.117,9.712,-3.129,-5.68,-12.841,10.246,-132.218,-1.42,-3.21,-62.651,0.084,10.066,11.448,-16.066,13563.793,62.736,57.988,71.147
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,CN,5,3.008,-34.475,26.594,-34.475,-37.483,-61.069,-1246.11,-229.635,-9.371,-15.267,-4.467,0.25,22.947,26.944,-513.679,10777.62,4.717,0.0,23.586
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,735,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,CN,3,-40.425,-9.961,-31.165,-9.961,30.464,21.204,-75.359,-68.038,15.232,10.602,-30.714,-27.627,17.985,16.19,-58.556,-58.601,3.087,0.0,9.26
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,736,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-96.288,-19.616,-53.106,-18.297,76.672,34.809,-79.628,-65.546,76.672,34.809,-57.952,-35.702,54.215,24.614,-93.552,-68.943,22.25,1.319,43.182
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,737,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,3,-35.078,-31.822,-35.078,-31.822,3.256,3.256,-9.282,-9.282,1.628,1.628,-40.285,-40.285,11.951,11.951,-29.665,-29.665,0.0,0.0,0.0
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,738,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,-48.812,-21.301,-28.138,-21.301,27.511,6.837,-56.361,-24.298,13.756,3.419,-26.791,-9.948,19.853,25.812,-74.103,-259.473,16.843,0.0,29.856
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,739,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,3,-34.792,-46.647,-34.792,-46.647,-11.855,-11.855,34.074,34.074,-5.927,-5.927,-41.319,-35.816,6.018,10.357,-14.564,-28.916,5.502,0.0,16.507
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,740,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-51.891,-61.49,-31.824,-36.38,-9.599,-4.556,18.498,14.316,-3.2,-1.519,-57.018,-20.644,4.083,16.069,-7.162,-77.836,36.374,20.067,53.294
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,741,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,-33.578,-61.615,-7.92,-61.615,-28.037,-53.695,83.498,677.967,-14.018,-26.848,-44.311,-28.137,15.13,29.2,-34.144,-103.778,16.174,0.0,25.658
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,742,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-49.665,-49.665,-35.419,-35.419,0.0,0.0,-0.0,-0.0,,,-49.665,-35.419,,,,,14.246,14.246,14.246
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,743,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-65.588,-46.944,-13.972,-3.065,18.644,10.907,-28.426,-78.063,9.322,5.454,-48.582,-5.317,16.249,7.777,-33.445,-146.259,43.265,34.3,51.616
Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,744,Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,2,-54.902,-45.238,-23.751,-45.238,9.664,-21.487,-17.602,90.468,9.664,-21.487,-50.07,-34.494,6.833,15.194,-13.648,-44.046,15.576,0.0,31.151
Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,745,Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-37.837,-37.837,-37.837,-37.837,0.0,0.0,-0.0,-0.0,,,-37.837,-37.837,,,,,0.0,0.0,0.0
"Teoria, Crítica e História da Arte (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA",746,"Teoria, Crítica e História da Arte (Bacharelado)",Darcy Ribeiro,Noturno,AC,5,-74.639,-22.04,-74.639,8.621,52.599,83.26,-70.471,-111.55,13.15,20.815,-43.551,0.583,31.361,47.246,-72.011,8098.315,44.135,0.0,81.734
"Teoria, Crítica e História da Arte (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA",747,"Teoria, Crítica e História da Arte (Bacharelado)",Darcy Ribeiro,Noturno,CN,1,4.736,4.736,4.736,4.736,0.0,0.0,0.0,0.0,,,4.736,4.736,,,,,0.0,0.0,0.0
"Teoria, Crítica e História da Arte (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5",748,"Teoria, Crítica e História da Arte (Bacharelado)",Darcy Ribeiro,Noturno,EP_R1_PPI,1,3.161,3.161,3.161,3.161,0.0,0.0,0.0,0.0,,,3.161,3.161,,,,,0.0,0.0,0.0
"Teoria, Crítica e História da Arte (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5",749,"Teoria, Crítica e História da Arte (Bacharelado)",Darcy Ribeiro,Noturno,EP_R2_NPPI,1,-27.615,-27.615,-13.504,-13.504,0.0,0.0,-0.0,-0.0,,,-27.615,-13.504,,,,,14.111,14.111,14.111
"Teoria, Crítica e História da Arte (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5",750,"Teoria, Crítica e História da Arte (Bacharelado)",Darcy Ribeiro,Noturno,EP_R2_PPI,1,-51.341,-51.341,-51.341,-51.341,0.0,0.0,-0.0,-0.0,,,-51.341,-51.341,,,,,0.0,0.0,0.0
Terapia Ocupacional (Bacharelado) | Ceilândia | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,751,Terapia Ocupacional (Bacharelado),Ceilândia,Diurno,AC,6,-73.944,2.706,20.377,46.76,76.65,26.383,-103.66,129.474,15.33,5.277,-28.596,27.989,26.769,24.103,-93.611,86.116,56.585,27.707,94.321
