id_oferta,id_oferta_num,curso,campus,turno,modalidade,observacoes_min,observacoes_max,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,media_historica_min,mediana_historica_min,minimo_historico_min,maximo_historico_min,amplitude_historica_min,desvio_historico_min,coef_var_min,consistencia_min,mudancas_min,volatilidade_min,media_historica_max,mediana_historica_max,minimo_historico_max,maximo_historico_max,amplitude_historica_max,desvio_historico_max,coef_var_max,consistencia_max,mudancas_max,volatilidade_max,persistencia_min,r2_persistencia_min,regressao_linear_min,r2_regressao_linear_min,regressao_ponderada_min,r2_regressao_ponderada_min,media_movel_min,r2_media_movel_min,persistencia_max,r2_persistencia_max,regressao_linear_max,r2_regressao_linear_max,regressao_ponderada_max,r2_regressao_ponderada_max,media_movel_max,r2_media_movel_max,ensemble_min,ensemble_mediana_min,ensemble_desvio_min,ensemble_amplitude_min,ensemble_n_modelos_min,ensemble_max,ensemble_mediana_max,ensemble_desvio_max,ensemble_amplitude_max,ensemble_n_modelos_max
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,670,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,3,3,-53.278,-96.102,-41.609,-18.331,-80.623,-92.488,-96.102,-53.278,42.824,23.75,-29.458,100.0,0.0,25.17,-26.425,-19.335,-41.609,-18.331,23.278,13.159,-49.799,100.0,0,15.04,-96.102,,-123.447,0.813,-117.514,0.787,-87.76,,-18.331,,-3.147,0.782,-6.692,0.752,-22.545,,-106.206,-106.808,17.004,35.687,4,-12.679,-12.512,9.237,19.398,4
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,671,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,5,-76.273,-70.173,-1.675,-54.697,-36.896,-15.683,-76.273,-8.669,67.604,33.33,-90.335,75.0,1.0,49.912,-6.257,-1.675,-54.697,22.02,76.717,30.603,-489.102,50.0,3,48.768,-70.173,,-31.132,0.008,-55.249,-0.286,-35.615,,-54.697,,-39.677,0.331,-52.101,0.239,-13.684,,-48.042,-45.432,18.093,39.041,4,-40.04,-45.889,18.753,41.013,4
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,672,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,4,-62.118,-66.338,-25.054,-38.725,-57.264,-62.37,-66.338,-37.977,28.361,12.995,-22.693,66.667,2.0,26.515,-22.128,-21.315,-38.725,-7.157,31.568,13.277,-60.003,66.667,1,23.438,-66.338,,-54.268,0.014,-59.839,-0.078,-56.664,,-38.725,,-29.776,0.088,-37.586,-0.084,-23.658,,-59.277,-58.252,5.231,12.07,4,-32.436,-33.681,7.076,15.067,4
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,673,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-39.068,-39.068,-5.105,-5.105,-39.068,-39.068,-39.068,-39.068,0.0,0.0,0.0,100.0,0.0,0.0,-5.105,-5.105,-5.105,-5.105,0.0,0.0,0.0,100.0,0,0.0,-39.068,,,,,,-39.068,,-5.105,,,,,,-5.105,,-39.068,-39.068,0.0,0.0,2,-5.105,-5.105,0.0,0.0,2
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,674,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,-73.336,-73.336,-46.101,-46.101,-73.336,-73.336,-73.336,-73.336,0.0,0.0,0.0,100.0,0.0,0.0,-46.101,-46.101,-46.101,-46.101,0.0,0.0,0.0,100.0,0,0.0,-73.336,,,,,,-73.336,,-46.101,,,,,,-46.101,,-73.336,-73.336,0.0,0.0,2,-46.101,-46.101,0.0,0.0,2
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,675,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,4,4,-81.223,-92.894,-8.872,17.832,-67.252,-73.85,-92.894,-28.413,64.481,28.058,-41.721,66.667,1.0,49.448,3.254,2.029,-8.872,17.832,26.704,11.617,356.975,66.667,2,15.864,-92.894,,-85.522,0.113,-101.367,-0.046,-70.906,,17.832,,20.983,0.621,21.964,0.618,6.8,,-87.672,-89.208,12.917,30.461,4,16.895,19.408,6.957,15.164,4
Pedagogia (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,676,Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,4,4,-87.878,-16.966,-15.856,-16.966,-37.06,-22.943,-87.878,-14.474,73.404,34.461,-92.988,66.667,1.0,31.739,-19.054,-16.411,-28.92,-14.474,14.446,6.656,-34.932,66.667,2,13.877,-16.966,,19.736,0.724,7.446,0.661,-25.7,,-16.966,,-16.275,0.046,-14.161,-0.004,-18.498,,-3.871,-4.76,21.082,45.436,4,-16.475,-16.62,1.801,4.338,4
Pedagogia (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,677,Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-62.243,-62.243,-20.304,-20.304,-62.243,-62.243,-62.243,-62.243,0.0,0.0,0.0,100.0,0.0,0.0,-20.304,-20.304,-20.304,-20.304,0.0,0.0,0.0,100.0,0,0.0,-62.243,,,,,,-62.243,,-20.304,,,,,,-20.304,,-62.243,-62.243,0.0,0.0,2,-20.304,-20.304,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,678,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,AC,5,5,80.474,92.692,117.229,149.897,91.697,92.692,80.474,105.646,25.172,10.79,11.767,50.0,2.0,18.722,129.337,139.15,93.909,149.897,55.988,23.534,18.196,50.0,2,44.066,92.692,,94.198,0.019,89.688,-0.07,91.72,,149.897,,134.711,0.019,134.909,0.017,130.187,,92.075,92.206,1.89,4.51,4,137.426,134.81,8.595,19.71,4
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,679,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,CN,6,6,41.936,83.135,77.339,83.135,53.849,58.547,19.287,83.135,63.848,21.469,39.869,60.0,4.0,38.404,59.749,60.934,19.287,83.135,63.848,22.386,37.466,60.0,3,39.34,83.135,,62.643,0.048,65.379,0.038,55.943,,83.135,,50.842,0.045,60.322,-0.064,57.628,,66.775,64.011,11.605,27.192,4,62.982,58.975,14.015,32.293,4
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,680,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,5,-0.561,3.278,39.193,8.523,23.827,26.153,-0.561,47.859,48.42,22.052,92.55,75.0,1.0,32.444,40.429,40.23,8.523,69.85,61.327,21.797,53.916,75.0,1,28.15,3.278,,19.618,0.01,4.28,-0.261,22.891,,8.523,,13.141,0.435,2.806,0.309,34.365,,12.517,11.949,10.186,19.613,4,14.709,10.832,13.769,31.558,4
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,681,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,1,0.742,0.742,19.87,19.87,0.742,0.742,0.742,0.742,0.0,0.0,0.0,100.0,0.0,0.0,19.87,19.87,19.87,19.87,0.0,0.0,0.0,100.0,0,0.0,0.742,,,,,,0.742,,19.87,,,,,,19.87,,0.742,0.742,0.0,0.0,2,19.87,19.87,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_NPPI_PCD | EP=True | R=R1 | GE=NPPI | PCD=True | SM=1.5,682,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPI_PCD,1,1,-11.536,-11.536,-11.536,-11.536,-11.536,-11.536,-11.536,-11.536,0.0,0.0,0.0,100.0,0.0,0.0,-11.536,-11.536,-11.536,-11.536,0.0,0.0,0.0,100.0,0,0.0,-11.536,,,,,,-11.536,,-11.536,,,,,,-11.536,,-11.536,-11.536,0.0,0.0,2,-11.536,-11.536,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,683,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPI,5,5,-25.958,-60.075,38.511,-34.654,-4.667,7.379,-60.075,32.086,92.161,38.072,-815.83,50.0,1.0,49.557,28.65,38.511,-34.654,61.601,96.255,36.898,128.787,75.0,2,44.31,-60.075,,-29.894,0.122,-56.579,-0.154,-10.273,,-34.654,,-12.392,0.344,-31.72,0.19,19.53,,-39.205,-43.236,23.531,49.802,4,-14.809,-22.056,24.932,54.184,4
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R1_PPIQ | EP=True | R=R1 | GE=PPIQ | PCD=False | SM=1.0,684,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPIQ,1,1,-37.309,-37.309,2.578,2.578,-37.309,-37.309,-37.309,-37.309,0.0,0.0,0.0,100.0,0.0,0.0,2.578,2.578,2.578,2.578,0.0,0.0,0.0,100.0,0,0.0,-37.309,,,,,,-37.309,,2.578,,,,,,2.578,,-37.309,-37.309,0.0,0.0,2,2.578,2.578,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,685,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,4,59.772,62.168,78.747,80.75,78.771,71.62,59.772,112.073,52.301,24.159,30.67,66.667,1.0,45.011,89.395,80.911,78.747,117.01,38.263,18.439,20.626,66.667,1,37.11,62.168,,81.0,0.003,66.699,-0.187,77.581,,80.75,,88.038,0.002,79.532,-0.107,87.898,,71.862,72.14,8.885,18.832,4,84.055,84.324,4.547,8.506,4
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,686,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,75.146,75.146,75.146,75.146,75.146,75.146,75.146,75.146,0.0,0.0,0.0,100.0,0.0,0.0,75.146,75.146,75.146,75.146,0.0,0.0,0.0,100.0,0,0.0,75.146,,,,,,75.146,,75.146,,,,,,75.146,,75.146,75.146,0.0,0.0,2,75.146,75.146,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,687,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,-2.927,-2.927,-2.927,-2.927,-2.927,-2.927,-2.927,-2.927,0.0,0.0,0.0,100.0,0.0,0.0,-2.927,-2.927,-2.927,-2.927,0.0,0.0,0.0,100.0,0,0.0,-2.927,,,,,,-2.927,,-2.927,,,,,,-2.927,,-2.927,-2.927,0.0,0.0,2,-2.927,-2.927,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_NPPI_PCD | EP=True | R=R2 | GE=NPPI | PCD=True | SM=1.5,688,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_NPPI_PCD,1,1,2.412,2.412,2.412,2.412,2.412,2.412,2.412,2.412,0.0,0.0,0.0,100.0,0.0,0.0,2.412,2.412,2.412,2.412,0.0,0.0,0.0,100.0,0,0.0,2.412,,,,,,2.412,,2.412,,,,,,2.412,,2.412,2.412,0.0,0.0,2,2.412,2.412,0.0,0.0,2
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,689,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPI,5,5,7.086,-3.291,84.313,10.344,18.975,20.6,-3.291,43.34,46.631,18.028,95.012,50.0,3.0,30.404,52.422,66.078,10.344,84.313,73.969,29.45,56.179,75.0,2,36.698,-3.291,,7.888,0.105,-2.521,-0.082,16.511,,10.344,,8.116,0.629,6.797,0.628,42.576,,4.647,2.683,9.41,19.802,4,16.958,9.23,17.141,35.779,4
Psicologia (Bacharelado / Licenciatura / Psicólogo) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,690,Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,29.315,29.315,44.612,44.612,29.315,29.315,29.315,29.315,0.0,0.0,0.0,100.0,0.0,0.0,44.612,44.612,44.612,44.612,0.0,0.0,0.0,100.0,0,0.0,29.315,,,,,,29.315,,44.612,,,,,,44.612,,29.315,29.315,0.0,0.0,2,44.612,44.612,0.0,0.0,2
Química (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,691,Química (Bacharelado),Darcy Ribeiro,Diurno,AC,6,6,-58.334,5.562,47.376,107.231,7.118,11.132,-58.334,40.202,98.536,35.264,495.446,60.0,2.0,39.688,85.144,98.242,32.131,126.092,93.961,37.355,43.873,60.0,2,59.601,5.562,,34.753,0.175,12.554,-0.066,13.698,,107.231,,96.204,0.025,85.238,-0.027,87.777,,16.642,13.126,12.599,29.191,4,94.112,91.99,9.922,21.993,4
Química (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,692,Química (Bacharelado),Darcy Ribeiro,Diurno,CN,5,5,6.547,-10.181,6.547,-10.181,-7.646,-9.802,-22.823,6.547,29.37,10.898,-142.521,75.0,2.0,20.727,-7.646,-9.802,-22.823,6.547,29.37,10.898,-142.521,75.0,2,20.727,-10.181,,-11.492,0.046,-9.432,-0.003,-9.009,,-10.181,,-11.492,0.046,-9.432,-0.003,-9.009,,-10.028,-9.807,1.089,2.483,4,-10.028,-9.807,1.089,2.483,4
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,693,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,3,-31.14,-57.812,10.829,20.502,-20.039,-31.14,-57.812,28.834,86.646,44.377,-221.449,50.0,1.0,103.676,20.055,20.502,10.829,28.834,18.005,9.011,44.931,50.0,1,18.623,-57.812,,-46.711,0.09,-71.148,-0.037,-24.485,,20.502,,29.728,0.288,25.338,0.188,21.667,,-50.039,-52.262,19.749,46.663,4,24.309,23.503,4.159,9.226,4
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,694,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,22.563,22.563,26.649,26.649,22.563,22.563,22.563,22.563,0.0,0.0,0.0,100.0,0.0,0.0,26.649,26.649,26.649,26.649,0.0,0.0,0.0,100.0,0,0.0,22.563,,,,,,22.563,,26.649,,,,,,26.649,,22.563,22.563,0.0,0.0,2,26.649,26.649,0.0,0.0,2
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,695,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,5,-23.583,-76.374,22.033,-76.374,-42.078,-37.593,-76.374,-23.583,52.791,20.949,-49.785,75.0,2.0,17.106,8.913,22.033,-76.374,57.929,134.303,53.777,603.371,50.0,3,84.146,-76.374,,-76.024,0.729,-82.205,0.681,-49.622,,-76.374,,-53.282,0.372,-73.396,0.293,-4.908,,-71.056,-76.199,14.568,32.583,4,-51.99,-63.339,33.021,71.466,4
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,696,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-54.782,-54.782,11.654,11.654,-54.782,-54.782,-54.782,-54.782,0.0,0.0,0.0,100.0,0.0,0.0,11.654,11.654,11.654,11.654,0.0,0.0,0.0,100.0,0,0.0,-54.782,,,,,,-54.782,,11.654,,,,,,11.654,,-54.782,-54.782,0.0,0.0,2,11.654,11.654,0.0,0.0,2
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,697,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,3,30.256,-43.672,30.256,-43.672,-12.026,-22.661,-43.672,30.256,73.928,38.094,-316.774,100.0,0.0,22.561,2.692,21.491,-43.672,30.256,73.928,40.391,1500.579,100.0,0,39.879,-43.672,,-85.954,0.942,-80.636,0.933,-24.347,,-43.672,,-71.236,0.838,-80.636,0.815,-9.63,,-58.652,-62.154,29.608,61.607,4,-51.293,-57.454,31.899,71.006,4
Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,698,Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-12.868,-12.868,-12.868,-12.868,-12.868,-12.868,-12.868,-12.868,0.0,0.0,0.0,100.0,0.0,0.0,-12.868,-12.868,-12.868,-12.868,0.0,0.0,0.0,100.0,0,0.0,-12.868,,,,,,-12.868,,-12.868,,,,,,-12.868,,-12.868,-12.868,0.0,0.0,2,-12.868,-12.868,0.0,0.0,2
Química (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,699,Química (Licenciatura),Darcy Ribeiro,Noturno,AC,5,5,-16.564,-54.702,-16.564,44.043,-25.015,-21.346,-54.702,0.306,55.008,20.417,-81.62,75.0,2.0,29.294,7.389,1.634,-32.77,44.043,76.813,34.154,462.258,50.0,3,51.783,-54.702,,-49.289,0.362,-56.876,0.266,-29.339,,44.043,,56.756,0.535,55.218,0.534,17.763,,-47.551,-51.995,12.554,27.537,4,43.445,49.631,18.034,38.993,4
Química (Licenciatura) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,700,Química (Licenciatura),Darcy Ribeiro,Noturno,CN,1,1,-44.645,-44.645,-44.645,-44.645,-44.645,-44.645,-44.645,-44.645,0.0,0.0,0.0,100.0,0.0,0.0,-44.645,-44.645,-44.645,-44.645,0.0,0.0,0.0,100.0,0,0.0,-44.645,,,,,,-44.645,,-44.645,,,,,,-44.645,,-44.645,-44.645,0.0,0.0,2,-44.645,-44.645,0.0,0.0,2
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,701,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,2,13.391,-30.874,13.391,-30.874,-8.741,-8.741,-30.874,13.391,44.265,31.3,-358.063,100.0,0.0,0.0,-8.741,-8.741,-30.874,13.391,44.265,31.3,-358.063,100.0,0,0.0,-30.874,,-53.006,1.0,-53.006,1.0,-16.119,,-30.874,,-53.006,1.0,-53.006,1.0,-16.119,,-38.252,-41.94,18.071,36.888,4,-38.252,-41.94,18.071,36.888,4
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,702,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,1,1,-59.081,-59.081,-1.061,-1.061,-59.081,-59.081,-59.081,-59.081,0.0,0.0,0.0,100.0,0.0,0.0,-1.061,-1.061,-1.061,-1.061,0.0,0.0,0.0,100.0,0,0.0,-59.081,,,,,,-59.081,,-1.061,,,,,,-1.061,,-59.081,-59.081,0.0,0.0,2,-1.061,-1.061,0.0,0.0,2
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,703,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,4,-73.401,-22.384,-15.838,-22.241,-28.742,-26.524,-73.401,11.482,84.883,34.912,-121.467,66.667,2.0,63.962,-14.315,-19.04,-30.664,11.482,42.146,18.238,-127.405,66.667,2,35.916,-22.384,,-1.016,0.168,-16.336,0.072,-23.196,,-22.241,,-29.654,0.189,-33.433,0.167,-17.383,,-15.733,-19.36,10.278,22.181,4,-25.678,-25.947,7.224,16.05,4
Química (Licenciatura) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,704,Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,2,2,-24.258,-35.787,-24.258,12.099,-30.022,-30.022,-35.787,-24.258,11.529,8.152,-27.154,100.0,0.0,0.0,-6.079,-6.079,-24.258,12.099,36.357,25.708,-422.868,100.0,0,0.0,-35.787,,-47.316,1.0,-47.316,1.0,-31.944,,12.099,,48.456,1.0,48.456,1.0,-0.02,,-40.591,-41.552,7.923,15.372,4,27.248,30.277,24.984,48.476,4
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,705,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,AC,5,5,-47.561,-30.086,-17.112,126.278,-45.067,-47.561,-67.895,-23.379,44.516,18.377,-40.778,50.0,2.0,32.461,52.796,53.064,-17.112,126.278,143.39,51.832,98.173,75.0,2,52.639,-30.086,,-43.677,0.001,-37.861,-0.082,-45.705,,126.278,,141.998,0.759,141.78,0.759,71.059,,-39.332,-40.769,7.003,15.619,4,120.279,134.029,33.629,70.94,4
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,706,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,CN,2,2,-32.241,-2.177,-32.241,-2.177,-17.209,-17.209,-32.241,-2.177,30.064,21.258,-123.531,100.0,0.0,0.0,-17.209,-17.209,-32.241,-2.177,30.064,21.258,-123.531,100.0,0,0.0,-2.177,,27.887,1.0,27.887,1.0,-12.198,,-2.177,,27.887,1.0,27.887,1.0,-12.198,,10.35,12.855,20.66,40.085,4,10.35,12.855,20.66,40.085,4
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,707,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,23.339,23.339,23.339,23.339,23.339,23.339,23.339,23.339,0.0,0.0,0.0,100.0,0.0,0.0,23.339,23.339,23.339,23.339,0.0,0.0,0.0,100.0,0,0.0,23.339,,,,,,23.339,,23.339,,,,,,23.339,,23.339,23.339,0.0,0.0,2,23.339,23.339,0.0,0.0,2
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,708,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,4,26.655,-53.722,26.655,-27.07,-18.784,-24.034,-53.722,26.655,80.377,33.502,-178.353,66.667,2.0,31.334,-7.843,-15.172,-27.683,26.655,54.338,25.653,-327.087,66.667,2,39.702,-53.722,,-77.242,0.812,-73.042,0.804,-30.476,,-27.07,,-42.035,0.474,-35.926,0.445,-14.681,,-58.621,-63.382,21.377,46.767,4,-29.928,-31.498,11.877,27.353,4
Química Tecnológica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,709,Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,2,2,-45.547,-30.902,-45.547,31.362,-38.224,-38.224,-45.547,-30.902,14.645,10.356,-27.091,100.0,0.0,0.0,-7.092,-7.092,-45.547,31.362,76.909,54.383,-766.766,100.0,0,0.0,-30.902,,-23.58,1.0,-23.58,1.0,-35.784,,31.362,,69.816,1.0,69.816,1.0,5.726,,-28.461,-27.241,5.979,12.204,4,44.18,50.589,31.398,64.091,4
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,710,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,AC,6,5,73.157,105.105,133.87,162.477,88.904,93.998,68.855,105.105,36.25,14.529,16.343,60.0,2.0,24.151,133.283,138.473,80.765,162.477,81.712,31.407,23.564,50.0,2,58.432,105.105,,95.808,0.065,94.748,0.061,90.548,,162.477,,130.378,0.003,136.701,-0.031,132.426,,96.552,95.278,6.138,14.557,4,140.495,134.564,14.889,32.099,4
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,711,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,CN,6,6,39.989,100.775,43.033,100.775,68.227,63.435,39.989,100.775,60.786,25.572,37.481,80.0,2.0,33.976,68.734,63.435,43.033,100.775,57.742,24.922,36.258,80.0,2,34.106,100.775,,101.831,0.493,99.079,0.486,76.228,,100.775,,100.817,0.473,98.644,0.469,76.373,,94.478,99.927,12.22,25.604,4,94.152,99.71,11.896,24.444,4
Relações Internacionais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,712,Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,5,5,-9.56,-5.024,59.411,0.805,5.755,11.118,-9.56,18.254,27.814,12.283,213.436,50.0,1.0,16.862,41.027,52.21,0.805,64.536,63.731,26.452,64.475,75.0,1,14.678,-5.024,,9.337,0.024,0.259,-0.283,6.551,,0.805,,-5.046,0.843,-12.716,0.796,30.788,,2.781,3.405,6.441,14.361,4,3.458,-2.121,19.043,43.504,4
