trienio,indice_trienio,Ano,campus,curso,turno,modalidade,modalidade_normalizada,escola_publica,faixa_renda,grupo_etnico,pcd,limite_salario_minimo,Nota Mínima,Nota Máxima,id_curso,id_curso_campus,id_curso_turno,id_curso_modalidade,id_curso_campus_turno,id_oferta,id_oferta_num,amplitude,delta_min,delta_max,delta_amplitude,ordem,total_trienios
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-1.391,-1.391,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R1_NPPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,725,0.0,,,,1,2
2021-2023,4,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-5.497,-5.497,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R1_NPPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,725,0.0,-4.106,-4.106,0.0,2,2
2018-2020,1,2020,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-82.285,-1.885,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R1_PPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,726,80.39999999999999,,,,1,2
2020-2022,3,2022,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-34.476,-34.476,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R1_PPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,726,0.0,47.809,-32.591,-80.39999999999999,2,2
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-64.747,-22.831,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R1_PPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,727,41.916,,,,1,3
2020-2022,3,2022,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-105.487,-105.487,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R1_PPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,727,0.0,-40.739999999999995,-82.65599999999999,-41.916,2,3
2021-2023,4,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-78.911,-78.911,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R1_PPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,727,0.0,26.575999999999993,26.575999999999993,0.0,3,3
2018-2020,1,2020,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-62.249,-43.547,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,728,18.702000000000005,,,,1,4
2019-2021,2,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-95.903,-28.196,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,728,67.70700000000001,-33.654,15.350999999999996,49.005,2,4
2020-2022,3,2022,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-67.831,-31.801,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,728,36.03,28.072000000000003,-3.604999999999997,-31.677000000000007,3,4
2021-2023,4,2023,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-42.438,-23.874,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,728,18.564000000000004,25.393,7.927,-17.465999999999998,4,4
2018-2020,1,2020,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-11.312,-11.312,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,729,0.0,,,,1,3
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-71.558,-36.051,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,729,35.507000000000005,-60.24600000000001,-24.739000000000004,35.507000000000005,2,3
2021-2023,4,2023,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_NPPI,EP_R2_NPPI,True,R2,NPPI,False,1.5,-85.042,-50.55,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R2_NPPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,729,34.492000000000004,-13.483999999999995,-14.498999999999995,-1.0150000000000006,3,3
2018-2020,1,2020,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-63.379,-4.543,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_PPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,730,58.836,,,,1,3
2019-2021,2,2021,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-58.614,-58.614,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_PPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,730,0.0,4.765000000000001,-54.071,-58.836,2,3
2020-2022,3,2022,Ceilândia,Saúde Coletiva (Bacharelado),Diurno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-76.202,-9.79,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Ceilândia,Saúde Coletiva (Bacharelado) | Diurno,Saúde Coletiva (Bacharelado) | EP_R2_PPI,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno,Saúde Coletiva (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,730,66.412,-17.588,48.824,66.412,3,3
2018-2020,1,2020,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-88.498,-45.444,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R2_PPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,731,43.054,,,,1,2
2019-2021,2,2021,Darcy Ribeiro,Saúde Coletiva (Bacharelado),Noturno,EP_R2_PPI,EP_R2_PPI,True,R2,PPI,False,1.5,-20.34,-20.34,Saúde Coletiva (Bacharelado),Saúde Coletiva (Bacharelado) | Darcy Ribeiro,Saúde Coletiva (Bacharelado) | Noturno,Saúde Coletiva (Bacharelado) | EP_R2_PPI,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno,Saúde Coletiva (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,731,0.0,68.158,25.104000000000003,-43.054,2,2
2018-2020,1,2020,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-58.484,45.897,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,104.381,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,3.922,58.117,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,54.195,62.406,12.219999999999999,-50.186,2,5
2020-2022,3,2022,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-37.204,18.722,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,55.926,-41.126,-39.394999999999996,1.7310000000000016,3,5
2021-2023,4,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-26.943,26.034,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,52.977000000000004,10.261,7.311999999999998,-2.948999999999998,4,5
2023-2025,6,2025,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,AC,AC,False,,,False,,-49.336,58.364,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,732,107.69999999999999,-22.392999999999997,32.33,54.722999999999985,5,5
2018-2020,1,2020,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-55.437,9.712,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,65.149,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-76.148,-17.915,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,58.233,-20.711,-27.627,-6.916000000000004,2,5
2020-2022,3,2022,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-51.405,9.757,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,61.162,24.742999999999995,27.671999999999997,2.929000000000002,3,5
2021-2023,4,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-69.15,1.997,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,71.147,-17.745000000000005,-7.76,9.985000000000007,4,5
2023-2025,6,2025,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,AC,AC,False,,,False,,-61.117,-3.129,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | AC,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,733,57.988,8.033000000000008,-5.126,-13.159000000000006,5,5
2018-2020,1,2020,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,3.008,26.594,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,23.586000000000002,,,,1,5
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,14.694,14.694,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,0.0,11.686,-11.9,-23.586000000000002,2,5
2020-2022,3,2022,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,16.93,16.93,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,0.0,2.235999999999999,2.235999999999999,0.0,3,5
2021-2023,4,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-22.493,-22.493,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,0.0,-39.423,-39.423,0.0,4,5
2023-2025,6,2025,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,CN,CN,False,,NEGROS,False,,-34.475,-34.475,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,734,0.0,-11.982000000000003,-11.982000000000003,0.0,5,5
2018-2020,1,2020,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-40.425,-31.165,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,735,9.259999999999998,,,,1,3
2020-2022,3,2022,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-41.755,-41.755,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,735,0.0,-1.3300000000000054,-10.590000000000003,-9.259999999999998,2,3
2021-2023,4,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,CN,CN,False,,NEGROS,False,,-9.961,-9.961,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | CN,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,735,0.0,31.794000000000004,31.794000000000004,0.0,3,3
2018-2020,1,2020,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-96.288,-53.106,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | EP_R1_NPPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,736,43.181999999999995,,,,1,2
2021-2023,4,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-19.616,-18.297,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | EP_R1_NPPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,736,1.318999999999999,76.672,34.809,-41.863,2,2
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-35.078,-35.078,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | EP_R1_NPPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,737,0.0,,,,1,3
2020-2022,3,2022,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-53.956,-53.956,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | EP_R1_NPPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,737,0.0,-18.878,-18.878,0.0,2,3
2021-2023,4,2023,Darcy Ribeiro,Serviço Social (Bacharelado),Noturno,EP_R1_NPPI,EP_R1_NPPI,True,R1,NPPI,False,1.5,-31.822,-31.822,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Noturno,Serviço Social (Bacharelado) | EP_R1_NPPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno,Serviço Social (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,737,0.0,22.134000000000004,22.134000000000004,0.0,3,3
2018-2020,1,2020,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-48.812,-28.138,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | EP_R1_PPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,738,20.673999999999996,,,,1,3
2019-2021,2,2021,Darcy Ribeiro,Serviço Social (Bacharelado),Diurno,EP_R1_PPI,EP_R1_PPI,True,R1,PPI,False,1.5,-10.261,19.595,Serviço Social (Bacharelado),Serviço Social (Bacharelado) | Darcy Ribeiro,Serviço Social (Bacharelado) | Diurno,Serviço Social (Bacharelado) | EP_R1_PPI,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno,Serviço Social (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,738,29.855999999999998,38.551,47.733000000000004,9.182000000000002,2,3
