id_oferta,id_oferta_num,curso,campus,turno,modalidade,n_trienios,media_ponderada_min,media_ponderada_max,desvio_ponderado_min,desvio_ponderado_max,slope_ponderada_min,slope_ponderada_max,momentum_min,momentum_max,aceleracao_min,aceleracao_max,curvatura_min,curvatura_max
Enfermagem (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,279,Enfermagem (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,23.742,42.204,28.127,22.92,-11.04917,-10.03137,-1.441,-1.308,-25.70133,-24.083,-14.812786,-13.449286
Enfermagem (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,280,Enfermagem (Bacharelado),Ceilândia,Diurno,EP_R2_NPPIQ,1,8.744,18.405,0.0,0.0,,,0.0,0.0,,,,
Enfermagem (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,281,Enfermagem (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,28.885,42.362,0.0,0.0,,,0.0,0.0,,,,
Enfermagem (Bacharelado) | Ceilândia | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,282,Enfermagem (Bacharelado),Ceilândia,Diurno,EP_R2_NPPIQ_PCD,1,-43.64,-43.64,0.0,0.0,,,0.0,0.0,,,,
Enfermagem (Bacharelado) | Ceilândia | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,283,Enfermagem (Bacharelado),Ceilândia,Diurno,EP_R2_PPI,5,-47.483,-18.982,31.728,28.021,-22.90817,-19.76626,-12.354,-11.691,-12.16633,-5.74567,-7.294786,-3.717429
Enfermagem (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,284,Enfermagem (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,-19.668,12.142,27.22,30.819,-17.517,-15.83029,-6.971,-6.582,-24.37667,-30.46367,-11.7665,-9.929643
Enfermagem (Bacharelado) | Ceilândia | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,285,Enfermagem (Bacharelado),Ceilândia,Diurno,EP_R2_PPIQ,1,-46.024,-16.22,0.0,0.0,,,0.0,0.0,,,,
Enfermagem (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,286,Enfermagem (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-32.977,21.488,0.0,0.0,,,0.0,0.0,,,,
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,287,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-14.305,72.696,33.52,39.065,-11.92082,-11.43068,-1.239,0.963,-49.39367,-34.438,-10.227942,-12.716431
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,288,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,CN,4,9.3,9.3,54.625,54.625,-29.70916,-29.70916,-15.406,-15.406,-27.986,-27.986,-7.69625,-7.69625
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,289,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,-7.676,-7.676,53.23,53.23,-17.73754,-17.73754,-6.279,-6.279,-199.817,-199.817,-53.093667,-53.093667
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,290,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,-72.216,-72.216,0.0,0.0,,,0.0,0.0,,,,
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,291,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,-49.847,5.234,15.735,6.922,-9.55428,5.05036,-7.213,1.788,37.211,19.201,12.909167,3.906167
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,292,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-44.993,-34.671,0.0,0.0,,,0.0,0.0,,,,
Engenharia Ambiental (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,293,Engenharia Ambiental (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,12.684,70.116,79.742,41.412,63.1732,41.0124,23.077,21.532,85.098,-10.2605,42.549,-5.13025
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,294,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,AC,6,47.773,104.444,34.864,26.332,8.19314,-9.48482,7.257,-9.174,-17.6185,22.16967,-0.644607,1.789831
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,295,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,CN,6,16.705,18.359,29.222,32.774,3.77519,1.29454,-2.508,-6.642,15.59775,24.28,8.480554,11.581357
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,296,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,-16.249,20.203,3.249,13.863,-2.63419,8.87487,-1.45,6.436,-0.076,-29.504,0.706167,-10.594167
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,297,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-46.606,-6.776,0.0,0.0,,,0.0,0.0,,,,
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,298,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-30.163,-15.557,12.554,20.379,-8.7576,-18.1894,-6.39,-7.886,20.114,-12.088,10.057,-6.044
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,299,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-25.148,70.158,17.073,14.726,3.1424,12.1798,5.352,7.118,-37.811,-10.278,-18.9055,-5.139
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,300,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,19.123,44.103,0.0,0.0,,,0.0,0.0,,,,
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,301,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-31.774,25.141,11.896,42.682,-11.301,-22.0356,-2.515,-1.473,-37.57,-176.181,-18.785,-88.0905
Engenharia Civil (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,302,Engenharia Civil (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-20.258,41.376,0.0,0.0,,,0.0,0.0,,,,
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,303,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,AC,5,45.44,109.156,73.279,73.006,14.69197,-13.73292,13.995,-14.436,17.828,52.60667,-7.208148,2.303711
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,304,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,CN,4,47.63,47.63,35.838,35.838,-4.14057,-4.14057,5.073,5.073,-77.97,-77.97,-12.995,-12.995
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,305,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-23.802,-4.915,2.193,15.548,2.3255,16.491,0.775,5.497,,,,
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,306,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-0.243,19.076,24.703,27.211,23.6896,21.1194,13.27,6.834,-14.2555,37.257,-7.12775,18.6285
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,307,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-4.666,98.853,25.481,32.136,23.3124,-12.1258,10.62,-7.047,10.3645,9.839,5.18225,4.9195
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,308,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-6.585,58.012,0.0,0.0,,,0.0,0.0,,,,
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,309,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,7.76,46.628,37.208,22.09,33.2816,18.5942,12.948,6.678,36.9275,26.191,18.46375,13.0955
Engenharia Elétrica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,310,Engenharia Elétrica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-23.359,-23.359,0.0,0.0,,,0.0,0.0,,,,
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,311,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,AC,5,-61.018,49.386,8.713,14.824,-1.49358,7.9057,0.679,7.153,-3.337,3.42533,-2.266855,-1.080888
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,312,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,CN,5,-38.801,-36.44,15.207,19.09,-8.0453,-10.70142,-4.338,-9.06,-7.36233,4.44267,-2.568044,0.691805
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,313,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-11.042,5.671,6.243,5.575,-13.244,11.826,-2.207,1.971,,,,
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,314,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,2,-38.384,-7.591,23.924,19.624,16.917,-13.87633,8.458,-6.938,,,,
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,315,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,-29.531,-28.654,17.38,16.208,13.9952,13.469,2.593,2.593,62.167,56.905,31.0835,28.4525
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,316,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-27.754,-27.754,0.0,0.0,,,0.0,0.0,,,,
Engenharia Florestal (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,317,Engenharia Florestal (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-34.497,-15.615,20.458,12.565,-12.228,10.4298,-1.346,4.948,-81.91,-44.147,-40.955,-22.0735
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,318,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,AC,5,57.317,128.764,44.825,55.508,8.34896,-1.21457,9.406,-3.614,-27.04133,34.71467,-10.16805,1.287719
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,319,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,CN,5,66.114,67.547,50.431,48.222,-4.515,-6.12675,9.731,6.866,-72.58533,-65.422,-16.265661,-14.287568
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,320,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,-36.397,-25.727,6.129,19.219,-6.5,-11.8828,-1.607,-1.418,-16.79,-76.278,-8.395,-38.139
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,321,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-4.756,8.105,0.0,0.0,,,0.0,0.0,,,,
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,322,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,-27.76,54.508,4.674,5.904,5.9188,4.8018,2.203,0.901,-6.902,20.998,-3.451,10.499
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,323,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,5,-33.163,36.15,38.197,41.291,-26.60671,-24.17103,-17.261,-11.912,-18.13867,-35.19333,-1.192357,-10.506214
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,324,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-19.193,79.642,0.0,0.0,,,0.0,0.0,,,,
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,325,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-19.817,1.436,21.904,20.976,27.6118,-11.9718,8.086,-6.82,33.533,84.897,16.7665,42.4485
Engenharia Mecatrônica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,326,Engenharia Mecatrônica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-53.086,-27.897,0.0,0.0,,,0.0,0.0,,,,
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,327,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,AC,6,42.232,115.181,60.323,53.289,6.74767,-5.15819,14.223,-7.349,-14.93175,37.16233,-12.900554,2.484878
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,328,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,CN,6,26.187,26.332,45.878,45.886,3.75454,3.53754,0.902,0.541,29.2955,30.055,3.339679,3.610929
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,329,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,-34.993,-10.316,3.717,31.182,3.942,-33.0735,1.314,-11.024,,,,
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,330,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-69.376,-69.376,0.0,0.0,,,0.0,0.0,,,,
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,331,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,-9.034,-0.377,26.352,22.401,20.2334,8.6864,7.839,1.163,22.776,31.802,11.388,15.901
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,332,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-19.157,54.107,6.961,30.737,-1.8332,-14.1214,-1.374,-10.925,4.5705,38.6425,2.28525,19.32125
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,333,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-1.775,66.886,0.0,0.0,,,0.0,0.0,,,,
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,334,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-63.52,0.668,27.032,55.402,-19.44549,8.772,-10.624,1.543,95.193,230.012,18.486,58.274667
Engenharia Mecânica (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,335,Engenharia Mecânica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,5.003,17.361,0.0,0.0,,,0.0,0.0,,,,
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,336,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,AC,6,31.756,93.892,42.579,62.08,-1.48049,-4.6616,4.896,-7.527,-9.186,56.44,-9.194,4.670011
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,337,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,CN,3,23.72,23.72,23.591,23.591,-6.2029,-6.2029,-0.9,-0.9,-97.058,-97.058,-12.13225,-12.13225
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,338,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,3,-50.306,-50.306,5.586,5.586,-5.8608,-5.8608,-1.435,-1.435,-15.568,-15.568,-7.784,-7.784
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,339,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,9.422,29.965,25.304,14.481,10.5364,2.285,0.387,0.373,48.8125,7.697,24.40625,3.8485
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,340,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,-0.427,111.5,39.828,22.914,-16.3668,0.00966,-1.973,-1.188,-62.0995,100.188,-31.04975,24.453
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,341,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,-59.302,49.093,0.0,0.0,,,0.0,0.0,,,,
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,342,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,3,-0.284,13.815,32.274,46.013,32.1256,49.0438,7.483,12.182,96.776,124.973,48.388,62.4865
Engenharia Química (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,343,Engenharia Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-17.786,2.511,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,344,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,AC,5,112.975,148.785,12.505,20.951,4.5657,1.51149,4.81,0.199,-8.73533,11.564,-3.198669,0.411272
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,345,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,CN,6,56.03,59.451,15.635,15.458,3.55471,-1.5765,3.427,-5.125,-10.2195,7.73975,-0.697179,5.716839
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,346,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,4,-10.473,10.026,31.694,21.405,-3.7436,-3.8922,-2.597,-1.159,7.249,-7.875,3.6245,-3.9375
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,347,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPIQ,1,-33.752,-33.752,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,348,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,4,10.057,59.937,22.843,25.66,7.859,5.3558,7.252,4.803,-33.221,-21.255,-16.6105,-10.6275
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,349,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,4,47.136,91.795,57.634,58.242,1.81673,-9.65328,8.563,1.348,-127.477,-116.392,-35.724364,-31.076023
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,350,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,82.189,83.309,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,351,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,25.163,25.163,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,352,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,5,-16.427,6.389,34.196,47.258,-16.68417,-30.48823,-4.407,-16.095,-38.66367,-42.4915,-16.788786,-14.280955
Engenharia de Computação (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,353,Engenharia de Computação (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,-67.012,55.801,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,354,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,AC,6,-8.637,95.801,56.689,52.111,3.60996,-3.93078,0.774,-5.369,6.92925,17.96367,3.351518,-0.734205
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,355,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,CN,6,-25.915,-25.638,31.691,32.053,-12.75207,-13.167,-9.94,-10.631,18.13325,19.5855,-1.030768,-0.512107
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,356,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,-47.974,-47.974,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPIQ | EP=True | R=R1 | GE=NPPIQ | PCD=False | SM=1.0,357,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPIQ,1,-20.589,-16.273,0.0,0.0,,,0.0,0.0,,,,
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,358,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,2,5.918,5.918,7.754,7.754,16.448,16.448,2.741,2.741,,,,
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,359,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,2,-4.895,11.767,36.565,42.186,-38.7835,-44.7455,-12.928,-14.915,,,,
Engenharia de Produção (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,360,Engenharia de Produção (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,-30.464,60.182,0.0,0.0,,,0.0,0.0,,,,
