id_oferta,id_oferta_num,curso,campus,turno,modalidade,observacoes_min,observacoes_max,primeira_nota_min,ultima_nota_min,primeira_nota_max,ultima_nota_max,media_historica_min,mediana_historica_min,minimo_historico_min,maximo_historico_min,amplitude_historica_min,desvio_historico_min,coef_var_min,consistencia_min,mudancas_min,volatilidade_min,media_historica_max,mediana_historica_max,minimo_historico_max,maximo_historico_max,amplitude_historica_max,desvio_historico_max,coef_var_max,consistencia_max,mudancas_max,volatilidade_max,persistencia_min,persistencia_max,regressao_linear_min,regressao_linear_max,regressao_ponderada_min,regressao_ponderada_max,media_movel_min,media_movel_max,ensemble_min,ensemble_max,ensemble_mediana_min,ensemble_mediana_max,ensemble_desvio_min,ensemble_desvio_max,ensemble_amplitude_min,ensemble_amplitude_max,ensemble_n_modelos_min,ensemble_n_modelos_max,intervalo_previsto,delta_media_min,delta_media_max,delta_ultima_min,delta_ultima_max,estab_coef_var,estab_amplitude,estab_volatilidade,estab_mudancas,estab_observacoes,indice_estabilidade,classe_estabilidade
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,37,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,65.505,65.505,97.824,97.824,65.505,65.505,65.505,65.505,0.0,0.0,0.0,100.0,0.0,0.0,97.824,97.824,97.824,97.824,0.0,0.0,0.0,100.0,0,0.0,65.505,97.824,,,,,65.505,97.824,65.505,97.824,65.505,97.824,0.0,0.0,0.0,0.0,2,2,32.319,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,39,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,4,4,-33.644,-10.139,16.99,15.247,-2.715,2.182,-33.644,18.42,52.064,24.186,-890.733,66.667,1.0,39.68,34.726,34.843,15.247,53.972,38.725,21.504,61.926,66.667,1,37.22,-10.139,15.247,13.934,33.1,-1.407,18.214,0.615,34.401,0.751,25.24,-0.396,25.657,9.951,9.915,24.073,19.154,4,4,24.489,3.466,-9.486,10.89,9.993,98.56020942408377,31.80628272251309,24.083769633507856,37.56544502617801,64.9673202614379,51.4,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,41,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,12.661,12.661,61.488,61.488,12.661,12.661,12.661,12.661,0.0,0.0,0.0,100.0,0.0,0.0,61.488,61.488,61.488,61.488,0.0,0.0,0.0,100.0,0,0.0,12.661,61.488,,,,,12.661,61.488,12.661,61.488,12.661,61.488,0.0,0.0,0.0,0.0,2,2,48.827,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,27,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,AC,6,6,-31.822,48.138,62.419,74.131,24.09,33.66,-31.822,61.623,93.445,37.087,153.954,80.0,2.0,50.006,63.998,71.021,15.316,87.641,72.325,25.328,39.576,60.0,4,48.288,48.138,74.131,57.422,53.451,42.523,52.257,32.026,61.487,45.027,60.331,45.33,57.469,10.624,10.071,25.396,21.874,4,4,15.304,20.937,-3.667,-3.111,-13.8,6.282722513089,8.376963350785338,17.015706806282726,17.212041884816752,95.29411764705881,28.84,Baixa
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,29,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,CN,6,6,-66.223,23.271,-53.075,23.271,-25.271,-26.274,-66.223,23.271,89.494,36.803,-145.634,80.0,2.0,45.849,-23.08,-26.274,-56.427,23.271,79.698,34.174,-148.073,80.0,2,42.857,23.271,23.271,21.031,16.649,29.137,27.258,-14.246,-13.62,14.798,13.389,22.151,19.96,19.662,18.531,43.383,40.879,4,4,-1.409,40.069,36.469,-8.473,-9.882,87.56544502617801,10.34031413612565,20.287958115183248,17.212041884816752,95.29411764705881,46.14,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,31,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,3,3,-65.025,-19.787,5.459,-19.787,-29.209,-19.787,-65.025,-2.815,62.21,32.157,-110.094,50.0,1.0,55.99,-0.537,5.459,-19.787,12.718,32.505,17.062,-3179.216,50.0,1,28.117,-19.787,-19.787,16.029,-25.783,2.832,-32.41,-21.669,-4.744,-5.649,-20.681,-8.478,-22.785,18.243,11.809,37.698,27.666,4,4,-15.032,23.56,-20.144,14.138,-0.894,83.90052356020942,25.130890052356026,13.35078534031413,37.56544502617801,49.73856209150327,41.94,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,34,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,3,3,-46.6,-20.256,-28.781,-20.256,-24.467,-20.256,-46.6,-6.545,40.055,20.357,-83.201,50.0,1.0,38.018,-18.527,-20.256,-28.781,-6.545,22.236,11.218,-60.55,50.0,1,25.418,-20.256,-20.256,1.877,-10.002,-7.084,-15.994,-20.076,-17.106,-11.385,-15.84,-13.58,-16.55,10.78,4.29,22.133,10.254,4,4,-4.455,13.082,2.687,8.871,4.416,77.87958115183247,42.40837696335078,26.439790575916234,37.56544502617801,49.73856209150327,46.81,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,36,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,4,4,-25.804,-44.019,12.181,37.832,-28.281,-27.511,-44.019,-14.083,29.936,12.333,-43.607,66.667,1.0,15.41,13.738,12.31,-7.5,37.832,45.332,18.58,135.25,66.667,2,33.416,-44.019,37.832,-45.726,27.992,-51.031,37.006,-31.77,16.588,-43.137,29.855,-44.873,32.499,8.144,9.904,19.26,21.244,4,4,72.992,-14.856,16.117,0.882,-7.977,68.06282722513089,50.654450261780106,49.60732984293193,37.56544502617801,64.9673202614379,54.17,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,38,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,-57.497,-57.497,11.923,11.923,-57.497,-57.497,-57.497,-57.497,0.0,0.0,0.0,100.0,0.0,0.0,11.923,11.923,11.923,11.923,0.0,0.0,0.0,100.0,0,0.0,-57.497,11.923,,,,,-57.497,11.923,-57.497,11.923,-57.497,11.923,0.0,0.0,0.0,0.0,2,2,69.42,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Arquitetura e Urbanismo (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,40,Arquitetura e Urbanismo (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,4,4,-17.044,-39.05,-17.044,-39.05,-37.176,-28.047,-81.638,-10.972,70.666,32.002,-86.082,66.667,2.0,57.805,-18.222,-14.008,-39.05,-5.822,33.228,14.623,-80.25,66.667,1,22.428,-39.05,-39.05,-71.347,-33.439,-64.044,-41.299,-44.01,-21.265,-54.613,-33.763,-54.027,-36.244,15.531,8.964,32.297,20.034,4,4,20.85,-17.437,-15.541,-15.563,5.287,78.79581151832461,19.371727748691104,12.172774869109947,17.212041884816752,64.9673202614379,38.5,Baixa
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,42,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,AC,5,5,-46.303,-57.868,-10.847,41.329,-62.403,-57.868,-82.039,-46.303,35.736,13.889,-22.257,75.0,2.0,21.444,9.017,-5.298,-13.001,41.329,54.33,25.975,288.073,75.0,2,44.227,-57.868,41.329,-63.443,42.128,-56.447,43.084,-62.975,15.46,-60.183,35.5,-60.422,41.729,3.547,13.379,6.996,27.624,4,4,95.683,2.22,26.483,-2.315,-5.829,56.80628272251309,46.07329842931938,43.19371727748691,17.212041884816752,82.2875816993464,49.11,Moderada
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,43,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,CN,3,3,-71.228,10.221,-71.228,10.221,-44.656,-71.228,-72.96,10.221,83.181,47.532,-106.442,50.0,1.0,60.043,-44.656,-71.228,-72.96,10.221,83.181,47.532,-106.442,50.0,1,60.043,10.221,10.221,36.793,36.793,50.945,50.945,-31.081,-31.081,16.72,16.72,23.507,23.507,36.062,36.062,82.026,82.026,4,4,0.0,61.376,61.376,6.499,6.499,83.50785340314137,12.172774869109947,11.256544502617805,37.56544502617801,49.73856209150327,38.85,Baixa
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,44,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,2,2,-47.977,-30.721,-47.977,-19.2,-39.349,-39.349,-47.977,-30.721,17.256,12.202,-31.009,100.0,0.0,0.0,-33.588,-33.588,-47.977,-19.2,28.777,20.348,-60.581,100.0,0,0.0,-30.721,-19.2,-13.465,9.577,-13.465,9.577,-36.473,-28.792,-23.531,-7.21,-22.093,-4.812,11.858,19.775,23.008,38.369,4,4,16.321,15.818,26.378,7.19,11.99,61.64921465968587,59.29319371727748,78.20680628272252,74.54188481675392,39.47712418300654,62.63,Alta
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,45,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,3,3,-55.757,-34.645,-55.757,-30.382,-49.832,-55.757,-59.094,-34.645,24.449,13.258,-26.605,50.0,1.0,19.648,-48.411,-55.757,-59.094,-30.382,28.712,15.702,-32.436,50.0,1,22.662,-34.645,-30.382,-29.09,-23.609,-26.825,-21.033,-46.313,-44.182,-34.218,-29.802,-31.867,-26.995,8.707,10.366,19.489,23.148,4,4,4.416,15.614,18.609,0.427,0.58,59.16230366492147,54.581151832460726,45.287958115183244,37.56544502617801,49.73856209150327,49.27,Moderada
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,46,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPIQ,1,1,-70.619,-70.619,-31.332,-31.332,-70.619,-70.619,-70.619,-70.619,0.0,0.0,0.0,100.0,0.0,0.0,-31.332,-31.332,-31.332,-31.332,0.0,0.0,0.0,100.0,0,0.0,-70.619,-31.332,,,,,-70.619,-31.332,-70.619,-31.332,-70.619,-31.332,0.0,0.0,0.0,0.0,2,2,39.287,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Arquivologia (Bacharelado) | Darcy Ribeiro | Noturno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,47,Arquivologia (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,2,2,-36.22,-66.41,-34.267,-66.41,-51.315,-51.315,-66.41,-36.22,30.19,21.348,-41.601,100.0,0.0,0.0,-50.338,-50.338,-66.41,-34.267,32.143,22.729,-45.151,100.0,0,0.0,-66.41,-66.41,-81.505,-82.481,-81.505,-82.481,-56.347,-55.696,-71.442,-71.767,-73.958,-74.446,12.325,13.122,25.158,26.786,4,4,-0.325,-20.127,-21.429,-5.032,-5.357,66.8848167539267,50.0,78.20680628272252,74.54188481675392,39.47712418300654,61.82,Alta
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,48,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,AC,6,6,-35.963,23.679,47.134,42.35,-7.114,-11.186,-35.963,27.497,63.46,30.574,-429.767,60.0,3.0,20.519,42.471,35.787,22.845,88.886,66.041,24.754,58.285,60.0,3,48.225,23.679,42.35,45.017,35.542,46.811,33.343,5.298,40.821,30.201,38.014,34.348,38.182,19.648,4.267,41.513,9.007,4,4,7.813,37.315,-4.457,6.522,-4.336,95.94240837696336,23.691099476439792,44.24083769633508,5.759162303664922,95.29411764705881,52.99,Moderada
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,49,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,0.0,0.0,0.0,100.0,0.0,0.0,-64.508,-64.508,-64.508,-64.508,0.0,0.0,0.0,100.0,0,0.0,-64.508,-64.508,,,,,-64.508,-64.508,-64.508,-64.508,-64.508,-64.508,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,50,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,3,3,-5.726,-42.49,-5.726,-42.49,-15.928,-5.726,-42.49,0.432,42.922,23.209,-145.709,50.0,1.0,34.705,-15.928,-5.726,-42.49,0.432,42.922,23.209,-145.709,50.0,1,34.705,-42.49,-42.49,-52.114,-52.114,-56.134,-56.134,-22.055,-22.055,-43.198,-43.198,-47.302,-47.302,15.214,15.214,34.079,34.079,4,4,0.0,-27.27,-27.27,-0.708,-0.708,87.69633507853402,39.92146596858639,29.712041884816752,37.56544502617801,49.73856209150327,48.93,Moderada
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,51,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,3,19.746,-19.882,19.746,-1.832,-2.223,-6.534,-19.882,19.746,39.628,20.163,-906.864,100.0,0.0,9.144,3.793,-1.832,-6.534,19.746,26.28,14.014,369.438,50.0,1,21.908,-19.882,-1.832,-27.936,-12.663,-28.642,-10.592,-8.828,0.197,-21.322,-6.223,-23.909,-6.212,9.229,6.352,19.814,12.86,4,4,15.099,-19.099,-10.016,-1.44,-4.391,98.82198952879581,42.80104712041884,53.14136125654449,74.54188481675392,49.73856209150327,63.81,Alta
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,52,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-30.791,-30.791,18.165,18.165,-30.791,-30.791,-30.791,-30.791,0.0,0.0,0.0,100.0,0.0,0.0,18.165,18.165,18.165,18.165,0.0,0.0,0.0,100.0,0,0.0,-30.791,18.165,,,,,-30.791,18.165,-30.791,18.165,-30.791,18.165,0.0,0.0,0.0,0.0,2,2,48.956,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ_PCD | EP=True | R=R2 | GE=NPPIQ | PCD=True | SM=1.0,53,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPIQ_PCD,1,1,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,0.0,0.0,0.0,100.0,0.0,0.0,-33.372,-33.372,-33.372,-33.372,0.0,0.0,0.0,100.0,0,0.0,-33.372,-33.372,,,,,-33.372,-33.372,-33.372,-33.372,-33.372,-33.372,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,54,Artes Cênicas (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,0.0,0.0,0.0,100.0,0.0,0.0,-58.968,-58.968,-58.968,-58.968,0.0,0.0,0.0,100.0,0,0.0,-58.968,-58.968,,,,,-58.968,-58.968,-58.968,-58.968,-58.968,-58.968,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,55,Artes Cênicas (Licenciatura),Darcy Ribeiro,Diurno,AC,1,1,-12.384,-12.384,29.579,29.579,-12.384,-12.384,-12.384,-12.384,0.0,0.0,0.0,100.0,0.0,0.0,29.579,29.579,29.579,29.579,0.0,0.0,0.0,100.0,0,0.0,-12.384,29.579,,,,,-12.384,29.579,-12.384,29.579,-12.384,29.579,0.0,0.0,0.0,0.0,2,2,41.963,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_NPPIQ | EP=True | R=R2 | GE=NPPIQ | PCD=False | SM=1.0,57,Artes Cênicas (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPIQ,1,1,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,0.0,0.0,0.0,100.0,0.0,0.0,-49.808,-49.808,-49.808,-49.808,0.0,0.0,0.0,100.0,0,0.0,-49.808,-49.808,,,,,-49.808,-49.808,-49.808,-49.808,-49.808,-49.808,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Diurno | EP_R2_PPIQ | EP=True | R=R2 | GE=PPIQ | PCD=False | SM=1.0,58,Artes Cênicas (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPIQ,1,1,-62.337,-62.337,-53.522,-53.522,-62.337,-62.337,-62.337,-62.337,0.0,0.0,0.0,100.0,0.0,0.0,-53.522,-53.522,-53.522,-53.522,0.0,0.0,0.0,100.0,0,0.0,-62.337,-53.522,,,,,-62.337,-53.522,-62.337,-53.522,-62.337,-53.522,0.0,0.0,0.0,0.0,2,2,8.815,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Licenciatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,56,Artes Cênicas (Licenciatura),Darcy Ribeiro,Noturno,AC,1,1,-53.375,-53.375,16.725,16.725,-53.375,-53.375,-53.375,-53.375,0.0,0.0,0.0,100.0,0.0,0.0,16.725,16.725,16.725,16.725,0.0,0.0,0.0,100.0,0,0.0,-53.375,16.725,,,,,-53.375,16.725,-53.375,16.725,-53.375,16.725,0.0,0.0,0.0,0.0,2,2,70.1,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,59,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,AC,4,4,-52.165,-1.077,19.702,21.881,-20.971,-25.174,-52.165,18.627,70.792,35.297,-168.312,66.667,2.0,74.411,39.162,20.792,18.627,96.437,77.81,38.207,97.563,66.667,2,76.199,-1.077,21.881,0.37,60.248,-4.149,45.552,-16.703,43.379,-5.39,42.765,-2.613,44.466,7.774,15.811,17.073,38.367,4,4,48.155,15.581,3.603,-4.313,20.884,89.3979057591623,19.10994764397905,4.581151832460728,17.212041884816752,64.9673202614379,39.05,Baixa
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | EP_R1_NPPI | EP=True | R=R1 | GE=NPPI | PCD=False | SM=1.5,61,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,2,2,14.969,-42.056,14.969,-5.063,-13.543,-13.543,-42.056,14.969,57.025,40.323,-297.728,100.0,0.0,0.0,4.953,4.953,-5.063,14.969,20.032,14.165,285.984,100.0,0,0.0,-42.056,-5.063,-99.081,-25.095,-99.081,-25.095,-23.048,1.614,-65.816,-13.41,-70.568,-15.079,39.187,13.766,76.033,26.709,4,4,52.406,-52.273,-18.363,-23.76,-8.347,94.50261780104712,28.272251308900522,78.20680628272252,74.54188481675392,39.47712418300654,63.0,Alta
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,63,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,0.0,0.0,0.0,100.0,0.0,0.0,-21.566,-21.566,-21.566,-21.566,0.0,0.0,0.0,100.0,0,0.0,-21.566,-21.566,,,,,-21.566,-21.566,-21.566,-21.566,-21.566,-21.566,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Literatura) | Darcy Ribeiro | Diurno | EP_R2_PPI | EP=True | R=R2 | GE=PPI | PCD=False | SM=1.5,65,Artes Cênicas (Literatura),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,0.0,0.0,0.0,100.0,0.0,0.0,-49.617,-49.617,-49.617,-49.617,0.0,0.0,0.0,100.0,0,0.0,-49.617,-49.617,,,,,-49.617,-49.617,-49.617,-49.617,-49.617,-49.617,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,60,Artes Cênicas (Literatura),Darcy Ribeiro,Noturno,AC,1,1,-68.863,-68.863,25.467,25.467,-68.863,-68.863,-68.863,-68.863,0.0,0.0,0.0,100.0,0.0,0.0,25.467,25.467,25.467,25.467,0.0,0.0,0.0,100.0,0,0.0,-68.863,25.467,,,,,-68.863,25.467,-68.863,25.467,-68.863,25.467,0.0,0.0,0.0,0.0,2,2,94.33,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno | EP_R1_PPI | EP=True | R=R1 | GE=PPI | PCD=False | SM=1.5,62,Artes Cênicas (Literatura),Darcy Ribeiro,Noturno,EP_R1_PPI,1,1,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,0.0,0.0,0.0,100.0,0.0,0.0,-10.798,-10.798,-10.798,-10.798,0.0,0.0,0.0,100.0,0,0.0,-10.798,-10.798,,,,,-10.798,-10.798,-10.798,-10.798,-10.798,-10.798,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Cênicas (Literatura) | Darcy Ribeiro | Noturno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,64,Artes Cênicas (Literatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,0.0,0.0,0.0,100.0,0.0,0.0,-68.553,-68.553,-68.553,-68.553,0.0,0.0,0.0,100.0,0,0.0,-68.553,-68.553,,,,,-68.553,-68.553,-68.553,-68.553,-68.553,-68.553,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | AC | EP=False | R=NA | GE=NA | PCD=False | SM=NA,66,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,AC,6,6,-54.583,13.225,41.796,75.062,-20.002,-19.65,-68.761,29.41,98.171,37.916,-189.563,60.0,3.0,55.73,40.637,44.768,9.382,75.062,65.68,26.194,64.458,60.0,3,47.288,13.225,75.062,22.556,55.689,15.888,60.922,-9.869,44.22,10.45,58.973,14.557,58.305,14.103,12.794,32.425,30.842,4,4,48.523,30.452,18.336,-2.775,-16.089,90.31413612565446,6.937172774869104,13.612565445026181,5.759162303664922,95.29411764705881,42.38,Moderada
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | CN | EP=False | R=NA | GE=NEGROS | PCD=False | SM=NA,67,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,CN,1,1,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,0.0,0.0,0.0,100.0,0.0,0.0,-21.925,-21.925,-21.925,-21.925,0.0,0.0,0.0,100.0,0,0.0,-21.925,-21.925,,,,,-21.925,-21.925,-21.925,-21.925,-21.925,-21.925,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,33.37696335078534,82.32984293193716,78.20680628272252,74.54188481675392,17.77777777777778,57.25,Moderada
Artes Visuais (Bacharelado) | Darcy Ribeiro | Diurno | EP_R2_NPPI | EP=True | R=R2 | GE=NPPI | PCD=False | SM=1.5,68,Artes Visuais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,3,3,-37.278,-73.314,-37.278,-3.219,-29.701,-37.278,-73.314,21.489,94.803,47.854,-161.118,50.0,1.0,108.59,-6.336,-3.219,-37.278,21.489,58.767,29.507,-465.708,50.0,1,59.026,-73.314,-3.219,-43.93,26.165,-65.133,16.929,-35.707,-0.659,-54.521,9.804,-54.532,8.135,17.625,14.113,37.607,29.384,4,4,64.325,-24.82,16.14,18.793,13.023,88.87434554973822,7.853403141361259,0.9162303664921434,37.56544502617801,49.73856209150327,36.99,Baixa
