Curso,Campus,Turno,Modalidade,Histórico (mín.),Histórico (máx.),Última nota mínima,Última nota máxima,Previsão mínima,Previsão máxima,Intervalo previsto,Desvio (mín.),Desvio (máx.),Modelos (mín.),Modelos (máx.),Confiabilidade (mín.),Confiabilidade (máx.),Tendência (mín.),Tendência (máx.)
Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,4,4,-50.63,2.93,-47.57,-2.06,45.51,24.2,20.48,4,4,Moderada,Moderada,Alta,Queda
Odontologia (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPIQ,1,1,-28.31,0.73,-28.31,0.73,29.04,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,AC,1,1,-20.97,44.38,-20.97,44.38,65.35,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,CN,1,1,-15.76,-9.93,-15.76,-9.93,5.83,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-34.76,25.72,-34.76,25.72,60.48,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,-36.47,26.62,-36.47,26.62,63.09,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,-15.68,22.02,-15.68,22.02,37.7,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-28.41,6.63,-28.41,6.63,35.04,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,AC,1,1,-58.68,-3.16,-58.68,-3.16,55.52,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,CN,1,1,17.69,17.69,17.69,17.69,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,1,-33.84,-8.82,-33.84,-8.82,25.03,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_PPI,1,1,-53.28,-41.61,-53.28,-41.61,11.67,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,-62.62,-17.58,-62.62,-17.58,45.05,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,1,1,-28.92,-28.92,-28.92,-28.92,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,5,5,-4.67,65.01,-15.64,46.94,62.59,9.98,12.28,4,4,Moderada,Moderada,Forte queda,Forte queda
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,4,4,-26.75,-22.22,-12.8,-16.87,-4.07,17.61,10.5,4,4,Moderada,Moderada,Forte alta,Forte alta
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,3,3,-2.29,26.29,-5.27,8.56,13.84,21.6,15.1,4,4,Moderada,Moderada,Queda,Forte queda
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPIQ,1,1,-58.94,-20.0,-58.94,-20.0,38.94,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,3,3,-69.47,-11.15,-62.34,-9.12,53.22,6.55,4.14,4,4,Moderada,Moderada,Forte alta,Alta
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,4,4,-70.17,-54.7,-47.33,-40.14,7.19,17.8,15.4,4,4,Moderada,Moderada,Forte alta,Forte alta
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPIQ,1,1,-39.07,-5.11,-39.07,-5.11,33.96,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,3,3,-92.89,17.83,-87.96,17.33,105.29,5.01,7.59,4,4,Moderada,Moderada,Alta,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPIQ,1,1,-62.24,-20.3,-62.24,-20.3,41.94,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,4,4,-24.61,-8.02,-25.64,-1.92,23.71,19.98,5.45,4,4,Moderada,Moderada,Queda,Forte alta
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,4,4,-25.37,-25.37,-30.37,-31.62,-1.25,3.69,5.44,4,4,Alta,Moderada,Forte queda,Forte queda
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,2,2,-65.56,-52.91,-66.41,-54.78,11.63,3.25,7.17,4,4,Moderada,Moderada,Estável,Queda
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,2,2,-96.1,-18.33,-97.61,-17.91,79.69,2.48,0.69,4,4,Moderada,Moderada,Queda,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,3,3,-66.34,-38.72,-59.49,-32.78,26.71,5.41,5.96,4,4,Moderada,Moderada,Forte alta,Forte alta
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPIQ,1,1,-73.34,-46.1,-73.34,-46.1,27.24,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Pedagogia (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,3,3,-16.97,-16.97,-3.04,-16.5,-13.47,23.04,0.47,4,4,Moderada,Alta,Forte alta,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,CN,1,1,60.23,60.23,60.23,60.23,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,47.86,69.85,47.86,69.85,21.99,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,23.24,34.13,23.24,34.13,10.9,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,43.34,66.08,43.34,66.08,22.74,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,5,5,92.69,149.9,92.08,137.43,45.35,1.89,8.6,4,4,Muito alta,Moderada,Estável,Forte queda
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,5,5,83.14,83.14,68.13,63.14,-4.99,11.5,14.11,4,4,Moderada,Moderada,Forte queda,Forte queda
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,4,4,3.28,8.52,13.48,15.2,1.73,8.55,9.45,4,4,Moderada,Moderada,Forte alta,Forte alta
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPIQ,1,1,0.74,19.87,0.74,19.87,19.13,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI_PCD,1,1,-11.54,-11.54,-11.54,-11.54,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,4,4,-60.08,-34.65,-39.41,-17.1,22.31,20.06,23.94,4,4,Moderada,Moderada,Forte alta,Forte alta
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPIQ,1,1,-37.31,2.58,-37.31,2.58,39.89,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,4,4,62.17,80.75,71.86,84.06,12.19,8.88,4.55,4,4,Moderada,Moderada,Forte alta,Alta
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPIQ,1,1,75.15,75.15,75.15,75.15,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPIQ_PCD,1,1,-2.93,-2.93,-2.93,-2.93,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI_PCD,1,1,2.41,2.41,2.41,2.41,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,4,4,-3.29,10.34,5.46,15.78,10.32,7.12,15.93,4,4,Moderada,Moderada,Forte alta,Forte alta
Psicologia (Bacharelado / Licenciatura / Psicólogo),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPIQ,1,1,29.32,44.61,29.32,44.61,15.3,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro,Diurno,AC,1,1,16.7,89.25,16.7,89.25,72.55,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro,Diurno,CN,1,1,-22.82,-22.82,-22.82,-22.82,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,-31.14,10.83,-31.14,10.83,41.97,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,-37.59,57.93,-37.59,57.93,95.52,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-22.66,21.49,-22.66,21.49,44.15,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,5,5,5.56,107.23,18.08,94.95,76.86,14.54,9.64,4,4,Moderada,Moderada,Forte alta,Forte queda
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,4,4,-10.18,-10.18,-11.5,-11.5,0.0,3.77,3.77,4,4,Alta,Alta,Queda,Queda
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,2,2,-57.81,20.5,-93.91,17.03,110.94,59.54,5.73,4,4,Moderada,Moderada,Forte queda,Queda
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,1,1,22.56,26.65,22.56,26.65,4.09,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,4,4,-76.37,-76.37,-72.49,-52.29,20.2,14.17,27.08,4,4,Moderada,Moderada,Alta,Forte alta
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPIQ,1,1,-54.78,11.65,-54.78,11.65,66.44,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,2,2,-43.67,-43.67,-55.99,-55.99,0.0,30.18,30.18,4,4,Moderada,Moderada,Forte queda,Forte queda
Química (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPIQ,1,1,-12.87,-12.87,-12.87,-12.87,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro,Noturno,AC,1,1,-32.77,-32.77,-32.77,-32.77,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro,Noturno,CN,1,1,-44.64,-44.64,-44.64,-44.64,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,1,13.39,13.39,13.39,13.39,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,11.48,11.48,11.48,11.48,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro,Noturno,EP_R2_PPI,1,1,-24.26,-24.26,-24.26,-24.26,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,4,4,-54.7,44.04,-49.26,42.93,92.19,13.47,12.8,4,4,Moderada,Moderada,Forte alta,Queda
Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,1,1,-30.87,-30.87,-30.87,-30.87,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,1,1,-59.08,-1.06,-59.08,-1.06,58.02,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,3,3,-22.38,-22.24,-15.07,-25.71,-10.63,15.66,3.27,4,4,Moderada,Alta,Forte alta,Queda
Química (Licenciatura),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,1,1,-35.79,12.1,-35.79,12.1,47.89,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,AC,1,1,-23.38,65.91,-23.38,65.91,89.29,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,CN,1,1,-2.18,-2.18,-2.18,-2.18,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,23.34,23.34,23.34,23.34,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química Tecnológica (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,-27.68,-27.68,-27.68,-27.68,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,4,4,-30.09,126.28,-37.67,124.62,162.29,8.44,36.95,4,4,Moderada,Moderada,Forte queda,Queda
Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,1,1,-32.24,-32.24,-32.24,-32.24,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,3,3,-53.72,-27.07,-59.77,-30.71,29.07,23.4,15.57,4,4,Moderada,Moderada,Forte queda,Queda
Química Tecnológica (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,2,2,-30.9,31.36,-28.46,44.18,72.64,5.98,31.4,4,4,Moderada,Moderada,Alta,Forte alta
Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,AC,1,0,98.31,,98.31,,,0.0,,2,0,Baixa,Sem histórico,Estável,Indeterminada
Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,CN,1,1,47.56,47.56,47.56,47.56,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_NPPI,1,1,11.12,64.54,11.12,64.54,53.42,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,17.31,73.8,17.31,73.8,56.49,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,1,0,46.91,,46.91,,,0.0,,2,0,Baixa,Sem histórico,Estável,Indeterminada
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,5,5,105.1,162.48,97.83,140.5,42.67,6.39,14.89,4,4,Moderada,Moderada,Forte queda,Forte queda
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,5,5,100.78,100.78,94.58,94.15,-0.43,10.52,10.12,4,4,Moderada,Moderada,Forte queda,Forte queda
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,4,4,-5.02,0.8,2.94,2.85,-0.09,6.4,15.6,4,4,Moderada,Moderada,Forte alta,Alta
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPIQ,1,1,-59.28,22.16,-59.28,22.16,81.45,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,3,3,-25.57,81.01,-23.65,79.92,103.57,3.82,32.94,4,4,Alta,Moderada,Alta,Queda
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,4,4,34.21,34.3,45.01,37.62,-7.4,8.01,11.53,4,4,Moderada,Moderada,Forte alta,Alta
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPIQ,1,1,72.13,90.75,72.13,90.75,18.63,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI_PCD,1,1,22.69,22.69,22.69,22.69,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,4,4,-29.25,-2.28,-22.29,-1.97,20.32,6.52,13.93,4,4,Moderada,Moderada,Forte alta,Estável
Relações Internacionais (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPIQ,1,1,1.23,60.34,1.23,60.34,59.11,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Ceilândi a (FCE),Diurno,AC,1,1,-68.0,-8.4,-68.0,-8.4,59.59,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Ceilândi a (FCE),Diurno,EP_R1_NPPI,1,1,-55.28,-31.58,-55.28,-31.58,23.7,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Ceilândi a (FCE),Diurno,EP_R2_NPPI,1,1,-95.9,-28.2,-95.9,-28.2,67.71,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Ceilândi a (FCE),Diurno,EP_R2_PPI,1,1,-58.61,-58.61,-58.61,-58.61,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,AC,4,4,-73.06,-3.92,-73.26,2.09,75.35,3.84,4.32,4,4,Alta,Moderada,Estável,Forte alta
Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,CN,2,2,-39.76,-28.88,-48.47,-33.05,15.42,14.37,6.89,4,4,Moderada,Moderada,Forte queda,Queda
Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R1_NPPI,2,2,-92.73,-92.73,-94.51,-96.81,-2.3,6.8,15.63,4,4,Moderada,Moderada,Queda,Queda
Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R1_PPI,2,2,-34.48,-34.48,-26.51,-39.91,-13.4,19.52,13.3,4,4,Moderada,Moderada,Forte alta,Forte queda
Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R2_NPPI,3,3,-42.44,-23.87,-45.57,-22.33,23.24,6.08,5.74,4,4,Moderada,Moderada,Queda,Alta
Saúde Coletiva (Bacharelado),Ceilândia / DF,Diurno,EP_R2_PPI,2,2,-76.2,-9.79,-78.34,-10.66,67.68,5.24,2.14,4,4,Moderada,Moderada,Queda,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,AC,1,1,-55.14,-44.55,-55.14,-44.55,10.58,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,CN,1,1,-38.73,-38.73,-38.73,-38.73,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,1,-1.39,-1.39,-1.39,-1.39,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,1,1,-64.75,-22.83,-64.75,-22.83,41.92,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,-71.56,-36.05,-71.56,-36.05,35.51,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_PPI,1,1,-20.34,-20.34,-20.34,-20.34,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,AC,4,4,-72.56,9.48,-80.21,6.09,86.3,7.88,4.78,4,4,Moderada,Moderada,Forte queda,Queda
Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,CN,1,1,-37.51,-37.51,-37.51,-37.51,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_NPPI,1,1,-5.5,-5.5,-5.5,-5.5,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R1_PPI,2,2,-78.91,-78.91,-67.84,-67.84,0.0,18.26,18.26,4,4,Moderada,Moderada,Forte alta,Forte alta
Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_NPPI,2,2,-85.04,-50.55,-91.19,-53.82,37.37,23.53,12.52,4,4,Moderada,Moderada,Forte queda,Queda
Saúde Coletiva (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Noturno,EP_R2_PPI,1,1,-88.5,-45.44,-88.5,-45.44,43.05,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,AC,1,1,3.92,58.12,3.92,58.12,54.2,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,CN,1,1,14.69,14.69,14.69,14.69,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R1_PPI,1,1,-10.26,19.6,-10.26,19.6,29.86,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_NPPI,1,1,-58.67,-11.65,-58.67,-11.65,47.02,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Diurno,EP_R2_PPI,1,1,-33.22,1.08,-33.22,1.08,34.3,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,AC,1,1,-76.15,-17.92,-76.15,-17.92,58.23,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_NPPI,1,1,-35.08,-35.08,-35.08,-35.08,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R1_PPI,1,1,-42.52,-26.01,-42.52,-26.01,16.51,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro,Noturno,EP_R2_NPPI,1,1,-37.74,-14.88,-37.74,-14.88,22.86,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,AC,4,4,-49.34,58.36,-42.31,50.48,92.78,5.74,9.05,4,4,Moderada,Moderada,Forte alta,Forte queda
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,CN,4,4,-34.48,-34.48,-33.93,-37.26,-3.33,12.11,16.86,4,4,Moderada,Moderada,Estável,Queda
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_NPPI,2,2,-19.62,-18.3,-13.23,-15.4,-2.17,24.47,11.11,4,4,Moderada,Moderada,Forte alta,Alta
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R1_PPI,2,2,-21.3,-21.3,-19.01,-20.73,-1.72,8.78,2.18,4,4,Moderada,Moderada,Alta,Estável
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPI,3,3,-61.49,-36.38,-61.81,-28.17,33.64,2.74,6.46,4,4,Alta,Moderada,Estável,Forte alta
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_NPPIQ,1,1,-49.66,-35.42,-49.66,-35.42,14.25,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPI,2,2,-46.94,-3.06,-43.84,-1.25,42.59,7.61,4.45,4,4,Moderada,Moderada,Alta,Alta
Serviço Social (Bacharelado),Darcy Ribeiro (Plano Piloto) / DF,Diurno,EP_R2_PPIQ,1,1,-37.84,-37.84,-37.84,-37.84,0.0,0.0,0.0,2,2,Baixa,Baixa,Estável,Estável
